F,L,avg_time,std_time,min_time,max_time,avg_ofv,std_ofv,seed1_time,seed2_time,seed3_time,seed1_ofv,seed2_ofv,seed3_ofv
6,6,7.365807708,0.0,7.365807708,7.365807708,2194714.7174786553,0.0,7.365807708,,,2194714.7174786553,,
6,12,9.539054,0.0,9.539054,9.539054,2183240.704164848,0.0,9.539054,,,2183240.704164848,,
6,24,12.905185749999998,0.0,12.905185749999998,12.905185749999998,2188091.8689604085,0.0,12.905185749999998,,,2188091.8689604085,,
12,6,6.759838250000001,0.0,6.759838250000001,6.759838250000001,2179018.8046883135,0.0,6.759838250000001,,,2179018.8046883135,,
12,12,6.890803583,0.0,6.890803583,6.890803583,2189401.0492085665,0.0,6.890803583,,,2189401.0492085665,,
12,24,8.927468625000003,0.0,8.927468625000003,8.927468625000003,2181102.9860526337,0.0,8.927468625000003,,,2181102.9860526337,,
24,6,6.0878063749999995,0.0,6.0878063749999995,6.0878063749999995,2173189.4287370606,0.0,6.0878063749999995,,,2173189.4287370606,,
24,12,7.788485041999991,0.0,7.788485041999991,7.788485041999991,2179113.391796715,0.0,7.788485041999991,,,2179113.391796715,,
24,24,6.543286041999991,0.0,6.543286041999991,6.543286041999991,2180362.0613956363,0.0,6.543286041999991,,,2180362.0613956363,,
48,6,7.156311208999995,0.0,7.156311208999995,7.156311208999995,2182710.485274685,0.0,7.156311208999995,,,2182710.485274685,,
48,12,10.394263582999997,0.0,10.394263582999997,10.394263582999997,2179717.8685836075,0.0,10.394263582999997,,,2179717.8685836075,,
48,24,11.58104545900001,0.0,11.58104545900001,11.58104545900001,2204443.5567021454,0.0,11.58104545900001,,,2204443.5567021454,,
