PP_3251_2,PP_3265_1,PP_3265_2,PP_3265_3,PP_6014_1,PP_6014_2,PP_6015_1,PP_6036_1,PP_6036_2,PP_6038_1,PP_6038_2,PP_6127_1
757.1000081,766.5853798,766.5853798,766.5853798,986.6138018,986.6138018,936.6723883,1039.275555,1039.275555,1052.384002,1052.384002,887.9247464
756.4806189,766.3773795,766.3773795,766.3773795,985.8066457,985.8066457,935.9060897,1038.993565,1038.993565,1052.098454,1052.098454,887.6838226
757.5129342,766.2733793,766.2733793,766.2733793,987.1519059,987.1519059,937.1832541,1038.85257,1038.85257,1051.955681,1051.955681,887.5633607
756.4806189,766.5853798,766.5853798,766.5853798,985.8066457,985.8066457,935.9060897,1039.275555,1039.275555,1052.384002,1052.384002,887.9247464
756.4806189,766.5853798,766.5853798,766.5853798,985.8066457,985.8066457,935.9060897,1039.275555,1039.275555,1052.384002,1052.384002,887.9247464
757.3064711,766.68938,766.68938,766.68938,986.8828538,986.8828538,936.9278212,1039.416551,1039.416551,1052.526775,1052.526775,888.0452083
757.1000081,766.3773795,766.3773795,766.3773795,986.6138018,986.6138018,936.6723883,1038.993565,1038.993565,1052.098454,1052.098454,887.6838226
757.9258603,766.3773795,766.3773795,766.3773795,987.6900099,987.6900099,937.6941199,1038.993565,1038.993565,1052.098454,1052.098454,887.6838226
757.3064711,766.4813796,766.4813796,766.4813796,986.8828538,986.8828538,936.9278212,1039.13456,1039.13456,1052.241228,1052.241228,887.8042845
758.1323233,766.2733793,766.2733793,766.2733793,987.959062,987.959062,937.9495527,1038.85257,1038.85257,1051.955681,1051.955681,887.5633607
757.3064711,766.5853798,766.5853798,766.5853798,986.8828538,986.8828538,936.9278212,1039.275555,1039.275555,1052.384002,1052.384002,887.9247464
757.9258603,766.5853798,766.5853798,766.5853798,987.6900099,987.6900099,937.6941199,1039.275555,1039.275555,1052.384002,1052.384002,887.9247464
757.9258603,765.9613787,765.9613787,765.9613787,987.6900099,987.6900099,937.6941199,1038.429584,1038.429584,1051.52736,1051.52736,887.2019749
758.1323233,765.9613787,765.9613787,765.9613787,987.959062,987.959062,937.9495527,1038.429584,1038.429584,1051.52736,1051.52736,887.2019749
757.5129342,766.4813796,766.4813796,766.4813796,987.1519059,987.1519059,937.1832541,1039.13456,1039.13456,1052.241228,1052.241228,887.8042845
758.3387864,765.9613787,765.9613787,765.9613787,988.228114,988.228114,938.2049856,1038.429584,1038.429584,1051.52736,1051.52736,887.2019749
757.3064711,765.8573785,765.8573785,765.8573785,986.8828538,986.8828538,936.9278212,1038.288589,1038.288589,1051.384587,1051.384587,887.081513
757.5129342,765.7533783,765.7533783,765.7533783,987.1519059,987.1519059,937.1832541,1038.147594,1038.147594,1051.241813,1051.241813,886.9610511
757.3064711,765.6493782,765.6493782,765.6493782,986.8828538,986.8828538,936.9278212,1038.006599,1038.006599,1051.099039,1051.099039,886.8405892
758.1323233,765.9613787,765.9613787,765.9613787,987.959062,987.959062,937.9495527,1038.429584,1038.429584,1051.52736,1051.52736,887.2019749
757.5129342,766.3773795,766.3773795,766.3773795,987.1519059,987.1519059,937.1832541,1038.993565,1038.993565,1052.098454,1052.098454,887.6838226
758.3387864,766.3773795,766.3773795,766.3773795,988.228114,988.228114,938.2049856,1038.993565,1038.993565,1052.098454,1052.098454,887.6838226
756.687082,765.8573785,765.8573785,765.8573785,986.0756977,986.0756977,936.1615226,1038.288589,1038.288589,1051.384587,1051.384587,887.081513
759.1646386,766.0653789,766.0653789,766.0653789,989.3043221,989.3043221,939.2267172,1038.570579,1038.570579,1051.670134,1051.670134,887.3224368
759.9904908,766.7933802,766.7933802,766.7933802,990.3805303,990.3805303,940.2484487,1039.557546,1039.557546,1052.669549,1052.669549,888.1656702
760.6098799,765.7533783,765.7533783,765.7533783,991.1876864,991.1876864,941.0147474,1038.147594,1038.147594,1051.241813,1051.241813,886.9610511
760.1969538,765.6493782,765.6493782,765.6493782,990.6495823,990.6495823,940.5038816,1038.006599,1038.006599,1051.099039,1051.099039,886.8405892
760.6098799,766.4813796,766.4813796,766.4813796,991.1876864,991.1876864,941.0147474,1039.13456,1039.13456,1052.241228,1052.241228,887.8042845
759.7840277,766.5853798,766.5853798,766.5853798,990.1114782,990.1114782,939.9930158,1039.275555,1039.275555,1052.384002,1052.384002,887.9247464
759.9904908,766.4813796,766.4813796,766.4813796,990.3805303,990.3805303,940.2484487,1039.13456,1039.13456,1052.241228,1052.241228,887.8042845
761.022806,766.7933802,766.7933802,766.7933802,991.7257904,991.7257904,941.5256131,1039.557546,1039.557546,1052.669549,1052.669549,888.1656702
760.6098799,766.5853798,766.5853798,766.5853798,991.1876864,991.1876864,941.0147474,1039.275555,1039.275555,1052.384002,1052.384002,887.9247464
759.7840277,767.1053808,767.1053808,767.1053808,990.1114782,990.1114782,939.9930158,1039.980531,1039.980531,1053.097869,1053.097869,888.527056
761.4357321,766.3773795,766.3773795,766.3773795,992.2638945,992.2638945,942.0364789,1038.993565,1038.993565,1052.098454,1052.098454,887.6838226
760.6098799,767.1053808,767.1053808,767.1053808,991.1876864,991.1876864,941.0147474,1039.980531,1039.980531,1053.097869,1053.097869,888.527056
760.816343,767.4173813,767.4173813,767.4173813,991.4567384,991.4567384,941.2701802,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
760.816343,766.68938,766.68938,766.68938,991.4567384,991.4567384,941.2701802,1039.416551,1039.416551,1052.526775,1052.526775,888.0452083
760.4034169,767.6253817,767.6253817,767.6253817,990.9186343,990.9186343,940.7593145,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
759.7840277,767.5213815,767.5213815,767.5213815,990.1114782,990.1114782,939.9930158,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
760.6098799,767.3133811,767.3133811,767.3133811,991.1876864,991.1876864,941.0147474,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
760.1969538,767.6253817,767.6253817,767.6253817,990.6495823,990.6495823,940.5038816,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
760.1969538,767.6253817,767.6253817,767.6253817,990.6495823,990.6495823,940.5038816,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
759.9904908,767.6253817,767.6253817,767.6253817,990.3805303,990.3805303,940.2484487,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.4357321,767.6253817,767.6253817,767.6253817,992.2638945,992.2638945,942.0364789,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
760.4034169,768.0413825,768.0413825,768.0413825,990.9186343,990.9186343,940.7593145,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
760.6098799,767.6253817,767.6253817,767.6253817,991.1876864,991.1876864,941.0147474,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
759.7840277,767.8333821,767.8333821,767.8333821,990.1114782,990.1114782,939.9930158,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
762.0551213,767.9373823,767.9373823,767.9373823,993.0710506,993.0710506,942.8027776,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
761.4357321,767.9373823,767.9373823,767.9373823,992.2638945,992.2638945,942.0364789,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
761.6421952,768.0413825,768.0413825,768.0413825,992.5329465,992.5329465,942.2919118,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
761.4357321,768.0413825,768.0413825,768.0413825,992.2638945,992.2638945,942.0364789,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
761.4357321,767.5213815,767.5213815,767.5213815,992.2638945,992.2638945,942.0364789,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
762.4680474,767.7293819,767.7293819,767.7293819,993.6091546,993.6091546,943.3136433,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
762.2615843,767.1053808,767.1053808,767.1053808,993.3401026,993.3401026,943.0582104,1039.980531,1039.980531,1053.097869,1053.097869,888.527056
761.8486582,767.5213815,767.5213815,767.5213815,992.8019985,992.8019985,942.5473447,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
761.8486582,767.7293819,767.7293819,767.7293819,992.8019985,992.8019985,942.5473447,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
761.8486582,767.5213815,767.5213815,767.5213815,992.8019985,992.8019985,942.5473447,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
762.6745104,767.7293819,767.7293819,767.7293819,993.8782067,993.8782067,943.5690762,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
761.8486582,767.5213815,767.5213815,767.5213815,992.8019985,992.8019985,942.5473447,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
762.8809735,767.6253817,767.6253817,767.6253817,994.1472587,994.1472587,943.8245091,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.8486582,767.3133811,767.3133811,767.3133811,992.8019985,992.8019985,942.5473447,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
762.6745104,767.6253817,767.6253817,767.6253817,993.8782067,993.8782067,943.5690762,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
762.0551213,767.7293819,767.7293819,767.7293819,993.0710506,993.0710506,942.8027776,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
761.4357321,767.7293819,767.7293819,767.7293819,992.2638945,992.2638945,942.0364789,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
761.2292691,767.9373823,767.9373823,767.9373823,991.9948425,991.9948425,941.781046,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
761.6421952,767.8333821,767.8333821,767.8333821,992.5329465,992.5329465,942.2919118,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
760.816343,767.4173813,767.4173813,767.4173813,991.4567384,991.4567384,941.2701802,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
761.6421952,768.2493828,768.2493828,768.2493828,992.5329465,992.5329465,942.2919118,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
761.6421952,767.6253817,767.6253817,767.6253817,992.5329465,992.5329465,942.2919118,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.2292691,767.9373823,767.9373823,767.9373823,991.9948425,991.9948425,941.781046,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
761.8486582,767.6253817,767.6253817,767.6253817,992.8019985,992.8019985,942.5473447,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
729.4339592,767.8333821,767.8333821,767.8333821,950.5608295,950.5608295,902.4443818,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
700.116206,767.3133811,767.3133811,767.3133811,912.3554409,912.3554409,866.1729121,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
699.0838907,768.2493828,768.2493828,768.2493828,911.0101808,911.0101808,864.8957477,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
700.116206,767.9373823,767.9373823,767.9373823,912.3554409,912.3554409,866.1729121,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
701.3549843,767.7293819,767.7293819,767.7293819,913.9697531,913.9697531,867.7055094,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
727.9887179,767.8333821,767.8333821,767.8333821,948.6774653,948.6774653,900.6563516,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
746.3639294,767.7293819,767.7293819,767.7293819,972.6230961,972.6230961,923.3898783,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
750.4931904,768.1453826,768.1453826,768.1453826,978.0041368,978.0041368,928.498536,1041.390483,1041.390483,1054.525605,1054.525605,889.7316751
752.1448948,767.8333821,767.8333821,767.8333821,980.156553,980.156553,930.5419991,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
754.0030623,767.6253817,767.6253817,767.6253817,982.5780213,982.5780213,932.840895,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
755.2418406,768.353383,768.353383,768.353383,984.1923335,984.1923335,934.3734924,1041.672474,1041.672474,1054.811152,1054.811152,889.9725989
757.9258603,767.4173813,767.4173813,767.4173813,987.6900099,987.6900099,937.6941199,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
759.7840277,768.1453826,768.1453826,768.1453826,990.1114782,990.1114782,939.9930158,1041.390483,1041.390483,1054.525605,1054.525605,889.7316751
760.1969538,767.5213815,767.5213815,767.5213815,990.6495823,990.6495823,940.5038816,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
763.7068257,768.0413825,768.0413825,768.0413825,995.2234668,995.2234668,944.8462406,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
762.8809735,768.2493828,768.2493828,768.2493828,994.1472587,994.1472587,943.8245091,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
761.4357321,767.1053808,767.1053808,767.1053808,992.2638945,992.2638945,942.0364789,1039.980531,1039.980531,1053.097869,1053.097869,888.527056
761.8486582,768.1453826,768.1453826,768.1453826,992.8019985,992.8019985,942.5473447,1041.390483,1041.390483,1054.525605,1054.525605,889.7316751
761.8486582,767.1053808,767.1053808,767.1053808,992.8019985,992.8019985,942.5473447,1039.980531,1039.980531,1053.097869,1053.097869,888.527056
760.816343,767.209381,767.209381,767.209381,991.4567384,991.4567384,941.2701802,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
761.2292691,767.209381,767.209381,767.209381,991.9948425,991.9948425,941.781046,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
761.022806,767.7293819,767.7293819,767.7293819,991.7257904,991.7257904,941.5256131,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
762.0551213,767.4173813,767.4173813,767.4173813,993.0710506,993.0710506,942.8027776,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
760.816343,767.1053808,767.1053808,767.1053808,991.4567384,991.4567384,941.2701802,1039.980531,1039.980531,1053.097869,1053.097869,888.527056
761.4357321,767.5213815,767.5213815,767.5213815,992.2638945,992.2638945,942.0364789,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
761.6421952,767.0013806,767.0013806,767.0013806,992.5329465,992.5329465,942.2919118,1039.839536,1039.839536,1052.955096,1052.955096,888.406594
761.6421952,767.6253817,767.6253817,767.6253817,992.5329465,992.5329465,942.2919118,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.8486582,767.4173813,767.4173813,767.4173813,992.8019985,992.8019985,942.5473447,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
761.4357321,767.6253817,767.6253817,767.6253817,992.2638945,992.2638945,942.0364789,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.022806,767.6253817,767.6253817,767.6253817,991.7257904,991.7257904,941.5256131,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.2292691,767.5213815,767.5213815,767.5213815,991.9948425,991.9948425,941.781046,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
761.022806,767.7293819,767.7293819,767.7293819,991.7257904,991.7257904,941.5256131,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
761.8486582,767.5213815,767.5213815,767.5213815,992.8019985,992.8019985,942.5473447,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
761.2292691,767.8333821,767.8333821,767.8333821,991.9948425,991.9948425,941.781046,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
761.4357321,767.3133811,767.3133811,767.3133811,992.2638945,992.2638945,942.0364789,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
760.816343,768.0413825,768.0413825,768.0413825,991.4567384,991.4567384,941.2701802,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
761.8486582,767.3133811,767.3133811,767.3133811,992.8019985,992.8019985,942.5473447,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
761.2292691,767.7293819,767.7293819,767.7293819,991.9948425,991.9948425,941.781046,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
761.4357321,767.6253817,767.6253817,767.6253817,992.2638945,992.2638945,942.0364789,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.2292691,767.209381,767.209381,767.209381,991.9948425,991.9948425,941.781046,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
761.2292691,768.0413825,768.0413825,768.0413825,991.9948425,991.9948425,941.781046,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
760.4034169,767.9373823,767.9373823,767.9373823,990.9186343,990.9186343,940.7593145,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
760.6098799,767.4173813,767.4173813,767.4173813,991.1876864,991.1876864,941.0147474,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
761.2292691,767.6253817,767.6253817,767.6253817,991.9948425,991.9948425,941.781046,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.022806,767.3133811,767.3133811,767.3133811,991.7257904,991.7257904,941.5256131,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
760.4034169,767.7293819,767.7293819,767.7293819,990.9186343,990.9186343,940.7593145,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
761.022806,767.209381,767.209381,767.209381,991.7257904,991.7257904,941.5256131,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
760.4034169,767.9373823,767.9373823,767.9373823,990.9186343,990.9186343,940.7593145,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
761.4357321,767.1053808,767.1053808,767.1053808,992.2638945,992.2638945,942.0364789,1039.980531,1039.980531,1053.097869,1053.097869,888.527056
761.8486582,767.3133811,767.3133811,767.3133811,992.8019985,992.8019985,942.5473447,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
761.2292691,767.6253817,767.6253817,767.6253817,991.9948425,991.9948425,941.781046,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.2292691,767.6253817,767.6253817,767.6253817,991.9948425,991.9948425,941.781046,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.2292691,767.4173813,767.4173813,767.4173813,991.9948425,991.9948425,941.781046,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
761.022806,767.8333821,767.8333821,767.8333821,991.7257904,991.7257904,941.5256131,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
762.0551213,767.5213815,767.5213815,767.5213815,993.0710506,993.0710506,942.8027776,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
761.2292691,767.5213815,767.5213815,767.5213815,991.9948425,991.9948425,941.781046,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
760.6098799,767.8333821,767.8333821,767.8333821,991.1876864,991.1876864,941.0147474,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
761.4357321,767.4173813,767.4173813,767.4173813,992.2638945,992.2638945,942.0364789,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
761.2292691,767.3133811,767.3133811,767.3133811,991.9948425,991.9948425,941.781046,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
761.2292691,767.7293819,767.7293819,767.7293819,991.9948425,991.9948425,941.781046,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
760.816343,767.4173813,767.4173813,767.4173813,991.4567384,991.4567384,941.2701802,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
761.2292691,767.4173813,767.4173813,767.4173813,991.9948425,991.9948425,941.781046,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
761.022806,767.8333821,767.8333821,767.8333821,991.7257904,991.7257904,941.5256131,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
760.816343,767.3133811,767.3133811,767.3133811,991.4567384,991.4567384,941.2701802,1040.262522,1040.262522,1053.383417,1053.383417,888.7679798
761.8486582,767.7293819,767.7293819,767.7293819,992.8019985,992.8019985,942.5473447,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
760.4034169,767.7293819,767.7293819,767.7293819,990.9186343,990.9186343,940.7593145,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
759.5775647,766.7933802,766.7933802,766.7933802,989.8424262,989.8424262,939.7375829,1039.557546,1039.557546,1052.669549,1052.669549,888.1656702
759.7840277,767.5213815,767.5213815,767.5213815,990.1114782,990.1114782,939.9930158,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
758.5452494,767.4173813,767.4173813,767.4173813,988.497166,988.497166,938.4604185,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
759.5775647,767.4173813,767.4173813,767.4173813,989.8424262,989.8424262,939.7375829,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
760.1969538,767.5213815,767.5213815,767.5213815,990.6495823,990.6495823,940.5038816,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
761.022806,767.5213815,767.5213815,767.5213815,991.7257904,991.7257904,941.5256131,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
760.6098799,767.6253817,767.6253817,767.6253817,991.1876864,991.1876864,941.0147474,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
760.6098799,767.5213815,767.5213815,767.5213815,991.1876864,991.1876864,941.0147474,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
761.4357321,767.209381,767.209381,767.209381,992.2638945,992.2638945,942.0364789,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
760.816343,767.6253817,767.6253817,767.6253817,991.4567384,991.4567384,941.2701802,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.022806,767.7293819,767.7293819,767.7293819,991.7257904,991.7257904,941.5256131,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
761.2292691,767.9373823,767.9373823,767.9373823,991.9948425,991.9948425,941.781046,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
761.6421952,767.7293819,767.7293819,767.7293819,992.5329465,992.5329465,942.2919118,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
760.816343,768.353383,768.353383,768.353383,991.4567384,991.4567384,941.2701802,1041.672474,1041.672474,1054.811152,1054.811152,889.9725989
762.0551213,768.0413825,768.0413825,768.0413825,993.0710506,993.0710506,942.8027776,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
761.2292691,767.8333821,767.8333821,767.8333821,991.9948425,991.9948425,941.781046,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
761.2292691,768.2493828,768.2493828,768.2493828,991.9948425,991.9948425,941.781046,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
761.022806,767.6253817,767.6253817,767.6253817,991.7257904,991.7257904,941.5256131,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.6421952,767.8333821,767.8333821,767.8333821,992.5329465,992.5329465,942.2919118,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
761.4357321,767.6253817,767.6253817,767.6253817,992.2638945,992.2638945,942.0364789,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
760.4034169,767.7293819,767.7293819,767.7293819,990.9186343,990.9186343,940.7593145,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
758.7517125,767.4173813,767.4173813,767.4173813,988.7662181,988.7662181,938.7158514,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
759.7840277,767.5213815,767.5213815,767.5213815,990.1114782,990.1114782,939.9930158,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
759.9904908,767.5213815,767.5213815,767.5213815,990.3805303,990.3805303,940.2484487,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
759.7840277,767.7293819,767.7293819,767.7293819,990.1114782,990.1114782,939.9930158,1040.826503,1040.826503,1053.954511,1053.954511,889.2498274
759.7840277,767.6253817,767.6253817,767.6253817,990.1114782,990.1114782,939.9930158,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
760.4034169,767.6253817,767.6253817,767.6253817,990.9186343,990.9186343,940.7593145,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
759.3711016,767.209381,767.209381,767.209381,989.5733742,989.5733742,939.4821501,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
760.4034169,768.2493828,768.2493828,768.2493828,990.9186343,990.9186343,940.7593145,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
760.816343,767.8333821,767.8333821,767.8333821,991.4567384,991.4567384,941.2701802,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
760.816343,767.5213815,767.5213815,767.5213815,991.4567384,991.4567384,941.2701802,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
761.8486582,768.2493828,768.2493828,768.2493828,992.8019985,992.8019985,942.5473447,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
762.2615843,767.6253817,767.6253817,767.6253817,993.3401026,993.3401026,943.0582104,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
762.2615843,768.0413825,768.0413825,768.0413825,993.3401026,993.3401026,943.0582104,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
761.8486582,768.2493828,768.2493828,768.2493828,992.8019985,992.8019985,942.5473447,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
762.2615843,768.2493828,768.2493828,768.2493828,993.3401026,993.3401026,943.0582104,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
761.4357321,768.2493828,768.2493828,768.2493828,992.2638945,992.2638945,942.0364789,1041.531479,1041.531479,1054.668379,1054.668379,889.852137
762.0551213,767.6253817,767.6253817,767.6253817,993.0710506,993.0710506,942.8027776,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
761.6421952,768.6653836,768.6653836,768.6653836,992.5329465,992.5329465,942.2919118,1042.095459,1042.095459,1055.239473,1055.239473,890.3339846
760.816343,767.6253817,767.6253817,767.6253817,991.4567384,991.4567384,941.2701802,1040.685507,1040.685507,1053.811737,1053.811737,889.1293655
763.0874365,767.9373823,767.9373823,767.9373823,994.4163107,994.4163107,944.079942,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
761.6421952,768.353383,768.353383,768.353383,992.5329465,992.5329465,942.2919118,1041.672474,1041.672474,1054.811152,1054.811152,889.9725989
762.2615843,768.0413825,768.0413825,768.0413825,993.3401026,993.3401026,943.0582104,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
761.4357321,767.4173813,767.4173813,767.4173813,992.2638945,992.2638945,942.0364789,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
761.2292691,768.1453826,768.1453826,768.1453826,991.9948425,991.9948425,941.781046,1041.390483,1041.390483,1054.525605,1054.525605,889.7316751
761.2292691,767.4173813,767.4173813,767.4173813,991.9948425,991.9948425,941.781046,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
760.6098799,767.9373823,767.9373823,767.9373823,991.1876864,991.1876864,941.0147474,1041.108493,1041.108493,1054.240058,1054.240058,889.4907512
759.7840277,767.0013806,767.0013806,767.0013806,990.1114782,990.1114782,939.9930158,1039.839536,1039.839536,1052.955096,1052.955096,888.406594
761.022806,768.0413825,768.0413825,768.0413825,991.7257904,991.7257904,941.5256131,1041.249488,1041.249488,1054.382832,1054.382832,889.6112132
758.9581755,767.5213815,767.5213815,767.5213815,989.0352701,989.0352701,938.9712843,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
759.3711016,767.8333821,767.8333821,767.8333821,989.5733742,989.5733742,939.4821501,1040.967498,1040.967498,1054.097284,1054.097284,889.3702893
760.4034169,767.5213815,767.5213815,767.5213815,990.9186343,990.9186343,940.7593145,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
759.9904908,767.209381,767.209381,767.209381,990.3805303,990.3805303,940.2484487,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
759.7840277,767.4173813,767.4173813,767.4173813,990.1114782,990.1114782,939.9930158,1040.403517,1040.403517,1053.52619,1053.52619,888.8884417
760.816343,767.209381,767.209381,767.209381,991.4567384,991.4567384,941.2701802,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
761.6421952,767.209381,767.209381,767.209381,992.5329465,992.5329465,942.2919118,1040.121527,1040.121527,1053.240643,1053.240643,888.6475179
761.2292691,767.5213815,767.5213815,767.5213815,991.9948425,991.9948425,941.781046,1040.544512,1040.544512,1053.668964,1053.668964,889.0089036
