F,L,avg_time,std_time,min_time,max_time,avg_ofv,std_ofv,seed1_time,seed2_time,seed3_time,seed1_ofv,seed2_ofv,seed3_ofv
6,6,7.313382834,0.0,7.313382834,7.313382834,2192590.4804414273,0.0,7.313382834,,,2192590.4804414273,,
6,12,10.090257458999998,0.0,10.090257458999998,10.090257458999998,2180798.0734847877,0.0,10.090257458999998,,,2180798.0734847877,,
6,24,12.521414917000001,0.0,12.521414917000001,12.521414917000001,2193252.5727678644,0.0,12.521414917000001,,,2193252.5727678644,,
12,6,6.857573207999998,0.0,6.857573207999998,6.857573207999998,2183873.507060262,0.0,6.857573207999998,,,2183873.507060262,,
12,12,7.373602833999996,0.0,7.373602833999996,7.373602833999996,2183573.211056071,0.0,7.373602833999996,,,2183573.211056071,,
12,24,8.364714875000004,0.0,8.364714875000004,8.364714875000004,2183678.52136336,0.0,8.364714875000004,,,2183678.52136336,,
24,6,6.409609791999998,0.0,6.409609791999998,6.409609791999998,2175315.4911110266,0.0,6.409609791999998,,,2175315.4911110266,,
24,12,9.791527250000001,0.0,9.791527250000001,9.791527250000001,2176005.862383271,0.0,9.791527250000001,,,2176005.862383271,,
24,24,6.73638745800001,0.0,6.73638745800001,6.73638745800001,2205269.260075575,0.0,6.73638745800001,,,2205269.260075575,,
48,6,9.572871958000007,0.0,9.572871958000007,9.572871958000007,2177776.410022391,0.0,9.572871958000007,,,2177776.410022391,,
48,12,6.3229434579999975,0.0,6.3229434579999975,6.3229434579999975,2202710.5847451664,0.0,6.3229434579999975,,,2202710.5847451664,,
48,24,12.931678250000004,0.0,12.931678250000004,12.931678250000004,2241439.691818688,0.0,12.931678250000004,,,2241439.691818688,,
