F,L,avg_time,std_time,min_time,max_time,avg_ofv,std_ofv,seed1_time,seed2_time,seed3_time,seed1_ofv,seed2_ofv,seed3_ofv
6,6,18.479012333000014,0.0,18.479012333000014,18.479012333000014,4445498.133034369,0.0,18.479012333000014,,,4445498.133034369,,
6,12,26.16129783300002,0.0,26.16129783300002,26.16129783300002,4431522.711180572,0.0,26.16129783300002,,,4431522.711180572,,
6,24,38.70023487500001,0.0,38.70023487500001,38.70023487500001,4448545.746963381,0.0,38.70023487500001,,,4448545.746963381,,
12,6,17.03918083299999,0.0,17.03918083299999,17.03918083299999,4461428.823452276,0.0,17.03918083299999,,,4461428.823452276,,
12,12,18.540312624999984,0.0,18.540312624999984,18.540312624999984,4439867.258176602,0.0,18.540312624999984,,,4439867.258176602,,
12,24,23.418045957999993,0.0,23.418045957999993,23.418045957999993,4440220.233498998,0.0,23.418045957999993,,,4440220.233498998,,
24,6,15.208940999999982,0.0,15.208940999999982,15.208940999999982,4425037.027667947,0.0,15.208940999999982,,,4425037.027667947,,
24,12,21.107238875000007,0.0,21.107238875000007,21.107238875000007,4407471.129518087,0.0,21.107238875000007,,,4407471.129518087,,
24,24,20.734600708000016,0.0,20.734600708000016,20.734600708000016,4420554.870590795,0.0,20.734600708000016,,,4420554.870590795,,
48,6,19.372018459000003,0.0,19.372018459000003,19.372018459000003,4483429.412786837,0.0,19.372018459000003,,,4483429.412786837,,
48,12,19.878100709000023,0.0,19.878100709000023,19.878100709000023,4474491.225525132,0.0,19.878100709000023,,,4474491.225525132,,
48,24,18.437056374999997,0.0,18.437056374999997,18.437056374999997,4435632.699927363,0.0,18.437056374999997,,,4435632.699927363,,
