F,L,avg_time,std_time,min_time,max_time,avg_ofv,std_ofv,seed1_time,seed2_time,seed3_time,seed1_ofv,seed2_ofv,seed3_ofv
8,8,58.19136646,0.386974359,57.6588265,58.56683638,2808039243.108530,0,57.6588265,58.56683638,58.3484365,2808039243,2808039243,2808039243
8,12,65.35068006,0.158486432,65.13091633,65.49870446,2803473216.245430,0,65.42241938,65.13091633,65.49870446,2803473216,2803473216,2803473216
8,24,74.80252049,0.126619028,74.62516858,74.91260425,2814887139.025890,0,74.91260425,74.62516858,74.86978862,2814887139,2814887139,2814887139
12,8,57.0770244,0.191431628,56.81095479,57.25335267,2819331552.187840,0,57.25335267,57.16676575,56.81095479,2819331552,2819331552,2819331552
12,12,63.79812279,0.088655282,63.69290042,63.90977488,2813957408.816830,0,63.69290042,63.90977488,63.79169308,2813957409,2813957409,2813957409
12,24,70.03621731,0.250243044,69.77371783,70.37302212,2817628433.068420,0,70.37302212,69.96191196,69.77371783,2817628433,2817628433,2817628433
24,8,68.19531999,0.27075381,67.89120846,68.54886662,2812964977.776810,0,67.89120846,68.14588487,68.54886662,2812964978,2812964978,2812964978
24,12,78.6580575,0.263427542,78.29687683,78.91772058,2822785549.964430,0,78.29687683,78.75957508,78.91772058,2822785550,2822785550,2822785550
24,24,71.4939766,0.232062217,71.22573921,71.79185071,2828137979.025440,0,71.46433988,71.79185071,71.22573921,2828137979,2828137979,2828137979
