g,t,var,multiplier
PP_2706_CT7,48,UT_Obl,67.73253308141231
PP_2706_CT7,48,UnitOn,23.763439105969596
PP_2706_CT7,96,DT_Obl,6.06292243731054
PP_2706_CT7,96,PowerGenerated,-153.48997505995703
PP_2706_CT7,96,UT_Obl,91.51671581321266
PP_2706_CT7,96,UnitOn,18.20467714104831
PP_2706_CT7,144,DT_Obl,4.189830232941603
PP_2706_CT7,144,PowerGenerated,-372.8585127136597
PP_2706_CT7,144,UT_Obl,89.62764478000462
PP_2706_CT7,144,UnitOn,12.11535918894253
PP_2706_GT1,48,DT_Obl,4.189830232941603
PP_2706_GT1,48,PowerGenerated,26.87101182959993
PP_2706_GT1,48,UT_Obl,40.0
PP_2706_GT1,48,UnitOn,29.96160137850543
PP_2706_GT1,96,DT_Obl,4.189830232941603
PP_2706_GT1,96,PowerGenerated,26.87101182959993
PP_2706_GT1,96,UT_Obl,40.0
PP_2706_GT1,96,UnitOn,29.96160137850543
PP_2706_GT1,144,DT_Obl,4.189830232941603
PP_2706_GT1,144,PowerGenerated,26.87101182959993
PP_2706_GT1,144,UT_Obl,40.0
PP_2706_GT1,144,UnitOn,29.96160137850543
PP_2706_GT2,48,DT_Obl,4.189830232941603
PP_2706_GT2,48,PowerGenerated,2.736974781895338
PP_2706_GT2,48,UT_Obl,40.0
PP_2706_GT2,48,UnitOn,29.847672213323396
PP_2706_GT2,96,DT_Obl,4.189830232941603
PP_2706_GT2,96,PowerGenerated,26.867171967450467
PP_2706_GT2,96,UT_Obl,40.0
PP_2706_GT2,96,UnitOn,29.96160137850543
PP_2706_GT2,144,DT_Obl,4.189830232941603
PP_2706_GT2,144,PowerGenerated,26.867171967450467
PP_2706_GT2,144,UT_Obl,40.0
PP_2706_GT2,144,UnitOn,29.96160137850543
PP_2706_ST6,48,DT_Obl,1.4419773310172186
PP_2706_ST6,48,PowerGenerated,-168.73248870305449
PP_2706_ST6,48,UT_Obl,-1.3261481647089077
PP_2706_ST6,48,UnitOn,23.763439105969596
PP_2706_ST6,96,DT_Obl,-1.8761585136547456
PP_2706_ST6,96,PowerGenerated,-59.79744044530091
PP_2706_ST6,96,UT_Obl,20.992019367621985
PP_2706_ST6,96,UnitOn,27.8402618700693
PP_2706_ST6,144,DT_Obl,32.0
PP_2706_ST6,144,PowerGenerated,-0.20624801122283998
PP_2706_ST6,144,UT_Obl,-9.387472843048073
PP_2706_ST6,144,UnitOn,19.655450052670886
PP_2706_ST8,48,DT_Obl,8.01772888446399
PP_2706_ST8,48,PowerGenerated,-168.73248870305449
PP_2706_ST8,48,UT_Obl,-10.52338305040469
PP_2706_ST8,48,UnitOn,23.763439105969596
PP_2706_ST8,96,DT_Obl,0.7358866327896081
PP_2706_ST8,96,PowerGenerated,-59.79744044530091
PP_2706_ST8,96,UT_Obl,-0.7371559427406726
PP_2706_ST8,96,UnitOn,27.8402618700693
PP_2706_ST8,144,DT_Obl,32.0
PP_2706_ST8,144,PowerGenerated,0.531709604315779
PP_2706_ST8,144,UT_Obl,-9.387472843048073
PP_2706_ST8,144,UnitOn,19.655450052670886
PP_2707_GT1,48,DT_Obl,21.930405843824474
PP_2707_GT1,48,PowerGenerated,7.733616060339269
PP_2707_GT1,48,UT_Obl,22.259424389117136
PP_2707_GT1,48,UnitOn,28.799328445790067
PP_2707_GT1,96,DT_Obl,22.074471043999075
PP_2707_GT1,96,PowerGenerated,-40.92606991384766
PP_2707_GT1,96,UT_Obl,22.11535918894253
PP_2707_GT1,96,UnitOn,13.85884207897578
PP_2707_GT1,144,DT_Obl,32.0
PP_2707_GT1,144,PowerGenerated,1.6680366989194937
PP_2707_GT1,144,UT_Obl,12.18983023294161
PP_2707_GT1,144,UnitOn,20.074471043999075
PP_2707_GT2,48,DT_Obl,4.189830232941603
PP_2707_GT2,48,PowerGenerated,-77.21052224168939
PP_2707_GT2,48,UT_Obl,40.0
PP_2707_GT2,48,UnitOn,18.216932489687128
PP_2707_GT2,96,DT_Obl,4.189830232941603
PP_2707_GT2,96,PowerGenerated,-28.51604429233153
PP_2707_GT2,96,UT_Obl,40.0
PP_2707_GT2,96,UnitOn,23.831076641713068
PP_2707_GT2,144,DT_Obl,4.189830232941603
PP_2707_GT2,144,PowerGenerated,-48.16245372624845
PP_2707_GT2,144,UT_Obl,40.0
PP_2707_GT2,144,UnitOn,22.44874134421676
PP_2707_GT3,48,DT_Obl,4.189830232941603
PP_2707_GT3,48,PowerGenerated,-18.010023944720416
PP_2707_GT3,48,UT_Obl,40.0
PP_2707_GT3,48,UnitOn,23.763439105969596
PP_2707_GT3,96,DT_Obl,4.189830232941603
PP_2707_GT3,96,PowerGenerated,-93.95261395047878
PP_2707_GT3,96,UT_Obl,40.0
PP_2707_GT3,96,UnitOn,15.605070478156742
PP_2707_GT3,144,DT_Obl,32.0
PP_2707_GT3,144,PowerGenerated,-110.04531106465393
PP_2707_GT3,144,UT_Obl,12.18983023294161
PP_2707_GT3,144,UnitOn,6.4038554434783554
PP_2707_GT4,48,DT_Obl,9.913589327044594
PP_2707_GT4,48,PowerGenerated,-18.20965443253114
PP_2707_GT4,48,UT_Obl,34.27624090589701
PP_2707_GT4,48,UnitOn,18.0396800118666
PP_2707_GT4,96,DT_Obl,8.403855443478353
PP_2707_GT4,96,PowerGenerated,-33.04334907765143
PP_2707_GT4,96,UT_Obl,35.785974789463246
PP_2707_GT4,96,UnitOn,15.425593591210864
PP_2707_GT4,144,DT_Obl,32.0
PP_2707_GT4,144,PowerGenerated,-110.04531106465393
PP_2707_GT4,144,UT_Obl,12.18983023294161
PP_2707_GT4,144,UnitOn,6.4038554434783554
PP_2709_1,48,DT_Obl,26.276240905897005
PP_2709_1,48,PowerGenerated,-287.3576800505602
PP_2709_1,48,UT_Obl,17.913589327044605
PP_2709_1,48,UnitOn,24.245506558189604
PP_2709_1,96,DT_Obl,22.074471043999075
PP_2709_1,96,PowerGenerated,-212.08827386301544
PP_2709_1,96,UT_Obl,22.11535918894253
PP_2709_1,96,UnitOn,26.420793183505523
PP_2709_1,144,DT_Obl,32.0
PP_2709_1,144,PowerGenerated,-306.33431245679355
PP_2709_1,144,UT_Obl,12.18983023294161
PP_2709_1,144,UnitOn,12.534380180270716
PP_2709_1A,48,DT_Obl,-0.488451613962928
PP_2709_1A,48,PowerGenerated,-215.76202349165203
PP_2709_1A,48,UT_Obl,67.73253308141231
PP_2709_1A,48,UnitOn,23.763439105969596
PP_2709_1A,96,DT_Obl,6.06292243731054
PP_2709_1A,96,PowerGenerated,-179.68293665338766
PP_2709_1A,96,UT_Obl,91.51671581321266
PP_2709_1A,96,UnitOn,18.20467714104831
PP_2709_1A,144,DT_Obl,4.189830232941603
PP_2709_1A,144,PowerGenerated,-433.2417589414018
PP_2709_1A,144,UT_Obl,89.62764478000462
PP_2709_1A,144,UnitOn,12.11535918894253
PP_2709_1B,48,DT_Obl,-0.488451613962928
PP_2709_1B,48,PowerGenerated,-215.76202349165203
PP_2709_1B,48,UT_Obl,67.73253308141231
PP_2709_1B,48,UnitOn,23.763439105969596
PP_2709_1B,96,DT_Obl,6.06292243731054
PP_2709_1B,96,PowerGenerated,-179.68293665338766
PP_2709_1B,96,UT_Obl,91.51671581321266
PP_2709_1B,96,UnitOn,18.20467714104831
PP_2709_1B,144,DT_Obl,4.189830232941603
PP_2709_1B,144,PowerGenerated,-433.2417589414018
PP_2709_1B,144,UT_Obl,89.62764478000462
PP_2709_1B,144,UnitOn,12.11535918894253
PP_2709_1C,48,DT_Obl,-0.488451613962928
PP_2709_1C,48,PowerGenerated,-215.76202349165203
PP_2709_1C,48,UT_Obl,67.73253308141231
PP_2709_1C,48,UnitOn,23.763439105969596
PP_2709_1C,96,DT_Obl,6.06292243731054
PP_2709_1C,96,PowerGenerated,-179.68293665338766
PP_2709_1C,96,UT_Obl,91.51671581321266
PP_2709_1C,96,UnitOn,18.20467714104831
PP_2709_1C,144,DT_Obl,4.189830232941603
PP_2709_1C,144,PowerGenerated,-433.2417589414018
PP_2709_1C,144,UT_Obl,89.62764478000462
PP_2709_1C,144,UnitOn,12.11535918894253
PP_2709_2,48,DT_Obl,4.189830232941603
PP_2709_2,48,PowerGenerated,5.265616040726968
PP_2709_2,48,UT_Obl,40.0
PP_2709_2,48,UnitOn,29.847672213323396
PP_2709_2,96,DT_Obl,4.189830232941603
PP_2709_2,96,PowerGenerated,27.504589084260303
PP_2709_2,96,UT_Obl,40.0
PP_2709_2,96,UnitOn,29.96160137850543
PP_2709_2,144,DT_Obl,4.189830232941603
PP_2709_2,144,PowerGenerated,27.504589084260303
PP_2709_2,144,UT_Obl,40.0
PP_2709_2,144,UnitOn,29.96160137850543
PP_2709_3,48,DT_Obl,4.189830232941603
PP_2709_3,48,PowerGenerated,5.265616040726968
PP_2709_3,48,UT_Obl,40.0
PP_2709_3,48,UnitOn,29.847672213323396
PP_2709_3,96,DT_Obl,4.189830232941603
PP_2709_3,96,PowerGenerated,27.504589084260303
PP_2709_3,96,UT_Obl,40.0
PP_2709_3,96,UnitOn,29.96160137850543
PP_2709_3,144,DT_Obl,4.189830232941603
PP_2709_3,144,PowerGenerated,27.504589084260303
PP_2709_3,144,UT_Obl,40.0
PP_2709_3,144,UnitOn,29.96160137850543
PP_2709_4,48,DT_Obl,4.189830232941603
PP_2709_4,48,PowerGenerated,27.504589084260303
PP_2709_4,48,UT_Obl,40.0
PP_2709_4,48,UnitOn,29.96160137850543
PP_2709_4,96,DT_Obl,4.189830232941603
PP_2709_4,96,PowerGenerated,27.504589084260303
PP_2709_4,96,UT_Obl,40.0
PP_2709_4,96,UnitOn,29.96160137850543
PP_2709_4,144,DT_Obl,4.189830232941603
PP_2709_4,144,PowerGenerated,27.504589084260303
PP_2709_4,144,UT_Obl,40.0
PP_2709_4,144,UnitOn,29.96160137850543
PP_2709_5,48,DT_Obl,21.69665683735747
PP_2709_5,48,PowerGenerated,-23.36085467155064
PP_2709_5,48,UT_Obl,22.49317339558414
PP_2709_5,48,UnitOn,26.677537177814045
PP_2709_5,96,DT_Obl,14.11535918894253
PP_2709_5,96,PowerGenerated,313.50112816202915
PP_2709_5,96,UT_Obl,30.074471043999075
PP_2709_5,96,UnitOn,35.6291652520955
PP_2709_5,144,DT_Obl,32.0
PP_2709_5,144,PowerGenerated,-348.728741557699
PP_2709_5,144,UT_Obl,12.18983023294161
PP_2709_5,144,UnitOn,16.21239204804113
PP_2709_ST1,48,DT_Obl,-0.488451613962928
PP_2709_ST1,48,PowerGenerated,-424.5412647697692
PP_2709_ST1,48,UT_Obl,67.73253308141231
PP_2709_ST1,48,UnitOn,23.763439105969596
PP_2709_ST1,96,DT_Obl,6.598444996213018
PP_2709_ST1,96,PowerGenerated,-825.6242822042673
PP_2709_ST1,96,UT_Obl,68.61879547051495
PP_2709_ST1,96,UnitOn,19.986601064337403
PP_2709_ST1,144,DT_Obl,4.189830232941603
PP_2709_ST1,144,PowerGenerated,-394.19268645017934
PP_2709_ST1,144,UT_Obl,68.55751872732085
PP_2709_ST1,144,UnitOn,14.03185871519814
PP_2713_CA1,48,DT_Obl,-0.6177008173829854
PP_2713_CA1,48,PowerGenerated,172.64390683390482
PP_2713_CA1,48,UT_Obl,49.12387729955806
PP_2713_CA1,48,UnitOn,28.05546120984451
PP_2713_CA1,96,DT_Obl,4.6521135786058485
PP_2713_CA1,96,PowerGenerated,-579.7797743816203
PP_2713_CA1,96,UT_Obl,-0.8795886802030886
PP_2713_CA1,96,UnitOn,19.986601064337403
PP_2713_CA1,144,DT_Obl,4.189830232941603
PP_2713_CA1,144,PowerGenerated,-591.6254704023537
PP_2713_CA1,144,UT_Obl,40.0
PP_2713_CA1,144,UnitOn,14.03185871519814
PP_2713_CT004,48,DT_Obl,4.189830232941603
PP_2713_CT004,48,PowerGenerated,-99.79597779017932
PP_2713_CT004,48,UT_Obl,40.0
PP_2713_CT004,48,UnitOn,27.771967309253235
PP_2713_CT004,96,DT_Obl,4.189830232941603
PP_2713_CT004,96,PowerGenerated,32.67688339957863
PP_2713_CT004,96,UT_Obl,40.0
PP_2713_CT004,96,UnitOn,29.96160137850543
PP_2713_CT004,144,DT_Obl,4.189830232941603
PP_2713_CT004,144,PowerGenerated,32.67688339957863
PP_2713_CT004,144,UT_Obl,40.0
PP_2713_CT004,144,UnitOn,29.96160137850543
PP_2713_CT005,48,DT_Obl,4.189830232941603
PP_2713_CT005,48,PowerGenerated,-99.79597779017932
PP_2713_CT005,48,UT_Obl,40.0
PP_2713_CT005,48,UnitOn,27.771967309253235
PP_2713_CT005,96,DT_Obl,4.189830232941603
PP_2713_CT005,96,PowerGenerated,32.67688339957863
PP_2713_CT005,96,UT_Obl,40.0
PP_2713_CT005,96,UnitOn,29.96160137850543
PP_2713_CT005,144,DT_Obl,4.189830232941603
PP_2713_CT005,144,PowerGenerated,32.67688339957863
PP_2713_CT005,144,UT_Obl,40.0
PP_2713_CT005,144,UnitOn,29.96160137850543
PP_2713_CT1,48,DT_Obl,2.8710550564339883
PP_2713_CT1,48,PowerGenerated,-27.42931807183095
PP_2713_CT1,48,UT_Obl,-9.009669627601644
PP_2713_CT1,48,UnitOn,25.18698118815249
PP_2713_CT1,96,DT_Obl,-8.399547209577396
PP_2713_CT1,96,PowerGenerated,-63.04572588587851
PP_2713_CT1,96,UT_Obl,-0.9526853073506683
PP_2713_CT1,96,UnitOn,27.8402618700693
PP_2713_CT1,144,DT_Obl,32.0
PP_2713_CT1,144,PowerGenerated,-222.63076920043858
PP_2713_CT1,144,UT_Obl,-0.6854200739306204
PP_2713_CT1,144,UnitOn,18.157971517743462
PP_2713_CT2,48,DT_Obl,7.917732740927436
PP_2713_CT2,48,PowerGenerated,-422.0385295419877
PP_2713_CT2,48,UT_Obl,-1.1575052791565223
PP_2713_CT2,48,UnitOn,20.115853229690188
PP_2713_CT2,96,DT_Obl,-8.399547209577396
PP_2713_CT2,96,PowerGenerated,-71.39273885429492
PP_2713_CT2,96,UT_Obl,-5.20080184139044
PP_2713_CT2,96,UnitOn,27.8402618700693
PP_2713_CT2,144,DT_Obl,32.0
PP_2713_CT2,144,PowerGenerated,-149.019066558982
PP_2713_CT2,144,UT_Obl,-0.6854200739306204
PP_2713_CT2,144,UnitOn,18.157971517743462
PP_2716_GT1,48,DT_Obl,20.20873758164194
PP_2716_GT1,48,PowerGenerated,-63.263151878074765
PP_2716_GT1,48,UT_Obl,23.98109265129967
PP_2716_GT1,48,UnitOn,19.52759926758213
PP_2716_GT1,96,DT_Obl,22.074471043999075
PP_2716_GT1,96,PowerGenerated,-50.60981459871064
PP_2716_GT1,96,UT_Obl,22.11535918894253
PP_2716_GT1,96,UnitOn,18.20467714104831
PP_2716_GT1,144,DT_Obl,32.0
PP_2716_GT1,144,PowerGenerated,-68.72086923546674
PP_2716_GT1,144,UT_Obl,12.18983023294161
PP_2716_GT1,144,UnitOn,12.11535918894253
PP_2716_GT2,48,DT_Obl,4.189830232941603
PP_2716_GT2,48,PowerGenerated,-53.45289782264659
PP_2716_GT2,48,UT_Obl,40.0
PP_2716_GT2,48,UnitOn,27.771967309253235
PP_2716_GT2,96,DT_Obl,4.189830232941603
PP_2716_GT2,96,PowerGenerated,33.47557472666565
PP_2716_GT2,96,UT_Obl,40.0
PP_2716_GT2,96,UnitOn,29.96160137850543
PP_2716_GT2,144,DT_Obl,4.189830232941603
PP_2716_GT2,144,PowerGenerated,33.47557472666565
PP_2716_GT2,144,UT_Obl,40.0
PP_2716_GT2,144,UnitOn,29.96160137850543
PP_2716_GT3,48,DT_Obl,4.189830232941603
PP_2716_GT3,48,PowerGenerated,-58.1317664732148
PP_2716_GT3,48,UT_Obl,40.0
PP_2716_GT3,48,UnitOn,27.771967309253235
PP_2716_GT3,96,DT_Obl,4.189830232941603
PP_2716_GT3,96,PowerGenerated,33.39493762152705
PP_2716_GT3,96,UT_Obl,40.0
PP_2716_GT3,96,UnitOn,29.96160137850543
PP_2716_GT3,144,DT_Obl,4.189830232941603
PP_2716_GT3,144,PowerGenerated,33.39493762152705
PP_2716_GT3,144,UT_Obl,40.0
PP_2716_GT3,144,UnitOn,29.96160137850543
PP_2716_GT4,48,DT_Obl,4.189830232941603
PP_2716_GT4,48,PowerGenerated,-92.38086304317298
PP_2716_GT4,48,UT_Obl,40.0
PP_2716_GT4,48,UnitOn,25.6157663164329
PP_2716_GT4,96,DT_Obl,4.189830232941603
PP_2716_GT4,96,PowerGenerated,33.39493762152705
PP_2716_GT4,96,UT_Obl,40.0
PP_2716_GT4,96,UnitOn,29.96160137850543
PP_2716_GT4,144,DT_Obl,4.189830232941603
PP_2716_GT4,144,PowerGenerated,33.39493762152705
PP_2716_GT4,144,UT_Obl,40.0
PP_2716_GT4,144,UnitOn,29.96160137850543
PP_2720_CT11,48,DT_Obl,-0.488451613962928
PP_2720_CT11,48,PowerGenerated,-177.92452696323633
PP_2720_CT11,48,UT_Obl,67.73253308141231
PP_2720_CT11,48,UnitOn,23.763439105969596
PP_2720_CT11,96,DT_Obl,6.06292243731054
PP_2720_CT11,96,PowerGenerated,-147.67360030653754
PP_2720_CT11,96,UT_Obl,91.51671581321266
PP_2720_CT11,96,UnitOn,18.20467714104831
PP_2720_CT11,144,DT_Obl,4.189830232941603
PP_2720_CT11,144,PowerGenerated,-360.2729205326417
PP_2720_CT11,144,UT_Obl,89.62764478000462
PP_2720_CT11,144,UnitOn,12.11535918894253
PP_2720_CT12,48,DT_Obl,-0.488451613962928
PP_2720_CT12,48,PowerGenerated,-177.92452696323633
PP_2720_CT12,48,UT_Obl,67.73253308141231
PP_2720_CT12,48,UnitOn,23.763439105969596
PP_2720_CT12,96,DT_Obl,6.06292243731054
PP_2720_CT12,96,PowerGenerated,-147.67360030653754
PP_2720_CT12,96,UT_Obl,91.51671581321266
PP_2720_CT12,96,UnitOn,18.20467714104831
PP_2720_CT12,144,DT_Obl,4.189830232941603
PP_2720_CT12,144,PowerGenerated,-360.2729205326417
PP_2720_CT12,144,UT_Obl,89.62764478000462
PP_2720_CT12,144,UnitOn,12.11535918894253
PP_2720_ST10,48,DT_Obl,0.18264467414508623
PP_2720_ST10,48,PowerGenerated,-341.0938892340378
PP_2720_ST10,48,UT_Obl,35.65416493792747
PP_2720_ST10,48,UnitOn,23.763439105969596
PP_2720_ST10,96,DT_Obl,14.11535918894253
PP_2720_ST10,96,PowerGenerated,-461.75020118871714
PP_2720_ST10,96,UT_Obl,38.85316223735941
PP_2720_ST10,96,UnitOn,18.216932489687128
PP_2720_ST10,144,DT_Obl,4.189830232941603
PP_2720_ST10,144,PowerGenerated,-639.8947129598897
PP_2720_ST10,144,UT_Obl,40.0
PP_2720_ST10,144,UnitOn,12.11535918894253
PP_2721_6,48,DT_Obl,5.894331455932033
PP_2721_6,48,PowerGenerated,-6117.972935551802
PP_2721_6,48,UT_Obl,-34.88248471471066
PP_2721_6,48,UnitOn,12.259424389117129
PP_2721_6,96,DT_Obl,-38.11503060698593
PP_2721_6,96,PowerGenerated,836.5616558278075
PP_2721_6,96,UT_Obl,-37.035363990985765
PP_2721_6,96,UnitOn,25.641909589288645
PP_2721_6,144,DT_Obl,32.0
PP_2721_6,144,PowerGenerated,193.67259029159004
PP_2721_6,144,UT_Obl,9.753081513002847
PP_2721_6,144,UnitOn,24.288496254535826
PP_2723_CT8,48,DT_Obl,-0.488451613962928
PP_2723_CT8,48,PowerGenerated,-177.92452696323633
PP_2723_CT8,48,UT_Obl,67.73253308141231
PP_2723_CT8,48,UnitOn,23.763439105969596
PP_2723_CT8,96,DT_Obl,6.06292243731054
PP_2723_CT8,96,PowerGenerated,-147.67360030653754
PP_2723_CT8,96,UT_Obl,91.51671581321266
PP_2723_CT8,96,UnitOn,18.20467714104831
PP_2723_CT8,144,DT_Obl,4.189830232941603
PP_2723_CT8,144,PowerGenerated,-360.2729205326417
PP_2723_CT8,144,UT_Obl,89.62764478000462
PP_2723_CT8,144,UnitOn,12.11535918894253
PP_2723_CT9,48,DT_Obl,-0.488451613962928
PP_2723_CT9,48,PowerGenerated,-177.92452696323633
PP_2723_CT9,48,UT_Obl,45.546506616282464
PP_2723_CT9,48,UnitOn,23.763439105969596
PP_2723_CT9,96,DT_Obl,7.838678052281896
PP_2723_CT9,96,PowerGenerated,-147.67360030653754
PP_2723_CT9,96,UT_Obl,52.93143966070299
PP_2723_CT9,96,UnitOn,18.20467714104831
PP_2723_CT9,144,DT_Obl,4.189830232941603
PP_2723_CT9,144,PowerGenerated,-360.2729205326417
PP_2723_CT9,144,UT_Obl,89.62764478000462
PP_2723_CT9,144,UnitOn,12.11535918894253
PP_2723_ST7,48,DT_Obl,25.389978516794372
PP_2723_ST7,48,PowerGenerated,72.75520382753103
PP_2723_ST7,48,UT_Obl,2.330321622603412
PP_2723_ST7,48,UnitOn,30.177252477820527
PP_2723_ST7,96,DT_Obl,44.93143966070299
PP_2723_ST7,96,PowerGenerated,-511.1687381747432
PP_2723_ST7,96,UT_Obl,2.6558122418550703
PP_2723_ST7,96,UnitOn,18.186922953791225
PP_2723_ST7,144,DT_Obl,32.0
PP_2723_ST7,144,PowerGenerated,13.07960885607002
PP_2723_ST7,144,UT_Obl,-9.575592511154568
PP_2723_ST7,144,UnitOn,30.0
PP_2727_3,48,DT_Obl,38.56708164679896
PP_2727_3,48,PowerGenerated,-2117.117739315224
PP_2727_3,48,UT_Obl,-11.539586751005132
PP_2727_3,48,UnitOn,22.128758124605124
PP_2727_3,96,DT_Obl,38.67838089686385
PP_2727_3,96,PowerGenerated,31.394828311740866
PP_2727_3,96,UT_Obl,10.637266198822331
PP_2727_3,96,UnitOn,27.52669192806576
PP_2727_3,144,DT_Obl,11.79028744427199
PP_2727_3,144,PowerGenerated,-400.82271879419034
PP_2727_3,144,UT_Obl,0.8580449522357583
PP_2727_3,144,UnitOn,24.0634694477058
PP_2727_4,48,DT_Obl,31.78697799006764
PP_2727_4,48,PowerGenerated,-4206.374534801582
PP_2727_4,48,UT_Obl,-33.49603531108811
PP_2727_4,48,UnitOn,14.406907170409013
PP_2727_4,96,DT_Obl,-29.08531483201645
PP_2727_4,96,PowerGenerated,263.8317457511157
PP_2727_4,96,UT_Obl,-37.514630546581095
PP_2727_4,96,UnitOn,23.913447799324956
PP_2727_4,144,DT_Obl,13.903822320521911
PP_2727_4,144,PowerGenerated,-89.0895101789622
PP_2727_4,144,UT_Obl,39.614785783115565
PP_2727_4,144,UnitOn,30.197795977390346
PP_3250_12,48,DT_Obl,4.189830232941603
PP_3250_12,48,PowerGenerated,35.0
PP_3250_12,48,UT_Obl,40.0
PP_3250_12,48,UnitOn,30.0
PP_3250_12,96,DT_Obl,4.189830232941603
PP_3250_12,96,PowerGenerated,35.0
PP_3250_12,96,UT_Obl,40.0
PP_3250_12,96,UnitOn,30.0
PP_3250_12,144,DT_Obl,4.189830232941603
PP_3250_12,144,PowerGenerated,35.0
PP_3250_12,144,UT_Obl,40.0
PP_3250_12,144,UnitOn,30.0
PP_3250_13,48,DT_Obl,4.189830232941603
PP_3250_13,48,PowerGenerated,10.932209705096618
PP_3250_13,48,UT_Obl,40.0
PP_3250_13,48,UnitOn,29.847672213323396
PP_3250_13,96,DT_Obl,4.189830232941603
PP_3250_13,96,PowerGenerated,28.933017803858235
PP_3250_13,96,UT_Obl,40.0
PP_3250_13,96,UnitOn,29.96160137850543
PP_3250_13,144,DT_Obl,4.189830232941603
PP_3250_13,144,PowerGenerated,28.933017803858235
PP_3250_13,144,UT_Obl,40.0
PP_3250_13,144,UnitOn,29.96160137850543
PP_3264_3,48,DT_Obl,14.493173395584133
PP_3264_3,48,PowerGenerated,127.6126668074217
PP_3264_3,48,UT_Obl,29.696656837357473
PP_3264_3,48,UnitOn,29.440604670532835
PP_3264_3,96,DT_Obl,8.403855443478353
PP_3264_3,96,PowerGenerated,77.78019003686637
PP_3264_3,96,UT_Obl,35.785974789463246
PP_3264_3,96,UnitOn,31.705084268538677
PP_3264_3,144,DT_Obl,4.189830232941603
PP_3264_3,144,PowerGenerated,306.13048864884274
PP_3264_3,144,UT_Obl,40.0
PP_3264_3,144,UnitOn,37.69948821962414
PP_3264_7,48,DT_Obl,4.189830232941603
PP_3264_7,48,PowerGenerated,-85.31376530032534
PP_3264_7,48,UT_Obl,40.0
PP_3264_7,48,UnitOn,27.771967309253235
PP_3264_7,96,DT_Obl,4.189830232941603
PP_3264_7,96,PowerGenerated,32.92647443929332
PP_3264_7,96,UT_Obl,40.0
PP_3264_7,96,UnitOn,29.96160137850543
PP_3264_7,144,DT_Obl,4.189830232941603
PP_3264_7,144,PowerGenerated,32.92647443929332
PP_3264_7,144,UT_Obl,40.0
PP_3264_7,144,UnitOn,29.96160137850543
PP_3264_8,48,DT_Obl,4.189830232941603
PP_3264_8,48,PowerGenerated,26.774299519463405
PP_3264_8,48,UT_Obl,40.0
PP_3264_8,48,UnitOn,29.847672213323396
PP_3264_8,96,DT_Obl,4.189830232941603
PP_3264_8,96,PowerGenerated,32.92647443929332
PP_3264_8,96,UT_Obl,40.0
PP_3264_8,96,UnitOn,29.96160137850543
PP_3264_8,144,DT_Obl,4.189830232941603
