F,L,avg_time,std_time,min_time,max_time,avg_ofv,std_ofv,seed1_time,seed2_time,seed3_time,seed1_ofv,seed2_ofv,seed3_ofv
12,0,16.7967997,0.06690100000000143,16.7298987,16.863700700000003,2180098.334909375,0.0,16.7298987,16.863700700000003,,2180098.334909375,2180098.334909375,
12,12,21.523132799999996,0.9090700999999974,20.614062699999998,22.432202899999993,2717745.399064227,0.0,20.614062699999998,22.432202899999993,,2717745.399064227,2717745.399064227,
12,24,25.563871799999994,1.3937400000000153,24.17013179999998,26.95761180000001,2719967.6403409764,0.0,26.95761180000001,24.17013179999998,,2719967.6403409764,2719967.6403409764,
12,48,39.86503205000001,2.5688160499999952,37.296216000000015,42.433848100000006,2709099.932430252,0.0,37.296216000000015,42.433848100000006,,2709099.932430252,2709099.932430252,
24,0,21.145137000000034,1.0553914999999847,20.08974550000005,22.20052850000002,2169809.0467381645,0.0,22.20052850000002,20.08974550000005,,2169809.0467381645,2169809.0467381645,
24,12,24.602064000000013,0.10078530000001251,24.5012787,24.702849300000025,2197382.8247251245,0.0,24.702849300000025,24.5012787,,2197382.8247251245,2197382.8247251245,
24,24,32.30811575000001,0.12652224999999362,32.18159350000002,32.43463800000001,2173279.0454138042,0.0,32.43463800000001,32.18159350000002,,2173279.0454138042,2173279.0454138042,
24,48,84.9055285,5.321160599999928,79.58436790000007,90.22668909999993,2166490.9956711284,0.0,79.58436790000007,90.22668909999993,,2166490.9956711284,2166490.9956711284,
48,0,33.22096705000001,0.37603074999992714,32.844936300000086,33.59699779999994,2173279.0454138042,0.0,32.844936300000086,33.59699779999994,,2173279.0454138042,2173279.0454138042,
48,12,37.107625249999955,1.2089635500000213,35.898661699999934,38.31658879999998,2709099.932430252,0.0,38.31658879999998,35.898661699999934,,2709099.932430252,2709099.932430252,
48,24,77.28761324999999,0.7455301499999791,76.54208310000001,78.03314339999997,2166490.9956711284,0.0,76.54208310000001,78.03314339999997,,2166490.9956711284,2166490.9956711284,
72,0,71.47909160000006,2.343991200000005,69.13510040000006,73.82308280000007,2166490.9956711284,0.0,73.82308280000007,69.13510040000006,,2166490.9956711284,2166490.9956711284,
