g,t,var,multiplier
PP_2709_1B,96,PowerGenerated,177.30804818342094
PP_2709_1B,96,UT_Obl,67.75121298508498
PP_2709_1B,96,UnitOn,25.375876160805433
PP_2709_1B,144,DT_Obl,17.81049341986291
PP_2709_1B,144,PowerGenerated,-513.4259515286094
PP_2709_1B,144,UT_Obl,54.7682829367467
PP_2709_1B,144,UnitOn,18.764150007212248
PP_2709_1C,48,DT_Obl,-4.497459910527823
PP_2709_1C,48,PowerGenerated,-650.2183161900241
PP_2709_1C,48,UT_Obl,41.12797212319688
PP_2709_1C,48,UnitOn,21.58633044151928
PP_2709_1C,96,DT_Obl,-1.600492864927889
PP_2709_1C,96,PowerGenerated,177.30804818342094
PP_2709_1C,96,UT_Obl,67.75121298508498
PP_2709_1C,96,UnitOn,25.375876160805433
PP_2709_1C,144,DT_Obl,17.81049341986291
PP_2709_1C,144,PowerGenerated,-513.4259515286094
PP_2709_1C,144,UT_Obl,54.7682829367467
PP_2709_1C,144,UnitOn,18.764150007212248
PP_2709_2,48,DT_Obl,17.81049341986291
PP_2709_2,48,PowerGenerated,21.395983565449555
PP_2709_2,48,UT_Obl,40.0
PP_2709_2,48,UnitOn,29.93030729285579
PP_2709_2,96,DT_Obl,17.81049341986291
PP_2709_2,96,PowerGenerated,21.395983565449555
PP_2709_2,96,UT_Obl,40.0
PP_2709_2,96,UnitOn,29.93030729285579
PP_2709_2,144,DT_Obl,17.81049341986291
PP_2709_2,144,PowerGenerated,21.395983565449555
PP_2709_2,144,UT_Obl,40.0
PP_2709_2,144,UnitOn,29.93030729285579
PP_2709_3,48,DT_Obl,17.81049341986291
PP_2709_3,48,PowerGenerated,25.161764538934815
PP_2709_3,48,UT_Obl,40.0
PP_2709_3,48,UnitOn,29.94959920358061
PP_2709_3,96,DT_Obl,17.81049341986291
PP_2709_3,96,PowerGenerated,25.161764538934815
PP_2709_3,96,UT_Obl,40.0
PP_2709_3,96,UnitOn,29.94959920358061
PP_2709_3,144,DT_Obl,17.81049341986291
PP_2709_3,144,PowerGenerated,25.161764538934815
PP_2709_3,144,UT_Obl,40.0
PP_2709_3,144,UnitOn,29.94959920358061
PP_2709_4,48,DT_Obl,17.81049341986291
PP_2709_4,48,PowerGenerated,31.25229454213015
PP_2709_4,48,UT_Obl,40.0
PP_2709_4,48,UnitOn,29.980800689252717
PP_2709_4,96,DT_Obl,17.81049341986291
PP_2709_4,96,PowerGenerated,31.25229454213015
PP_2709_4,96,UT_Obl,40.0
PP_2709_4,96,UnitOn,29.980800689252717
PP_2709_4,144,DT_Obl,17.81049341986291
PP_2709_4,144,PowerGenerated,31.25229454213015
PP_2709_4,144,UT_Obl,40.0
PP_2709_4,144,UnitOn,29.980800689252717
PP_2709_5,48,DT_Obl,23.387301536010973
PP_2709_5,48,PowerGenerated,-53.769004106524186
PP_2709_5,48,UT_Obl,34.423191883851935
PP_2709_5,48,UnitOn,27.61125725311422
PP_2709_5,96,DT_Obl,24.57717949663177
PP_2709_5,96,PowerGenerated,150.64537426957557
PP_2709_5,96,UT_Obl,33.23331392323113
PP_2709_5,96,UnitOn,28.94121239719406
PP_2709_5,144,DT_Obl,32.0
PP_2709_5,144,PowerGenerated,-190.19020469453466
PP_2709_5,144,UT_Obl,25.81049341986291
PP_2709_5,144,UnitOn,22.011976381075343
PP_2709_ST1,48,DT_Obl,-4.497459910527823
PP_2709_ST1,48,PowerGenerated,-1220.716823787148
PP_2709_ST1,48,UT_Obl,41.12797212319688
PP_2709_ST1,48,UnitOn,21.58633044151928
PP_2709_ST1,96,DT_Obl,1.7858870232667174
PP_2709_ST1,96,PowerGenerated,-71.56095545498644
PP_2709_ST1,96,UT_Obl,40.0
PP_2709_ST1,96,UnitOn,27.448668780032396
PP_2709_ST1,144,DT_Obl,17.81049341986291
PP_2709_ST1,144,PowerGenerated,209.83628332089674
PP_2709_ST1,144,UT_Obl,54.2789534111649
PP_2709_ST1,144,UnitOn,23.79851703878757
PP_2713_CA1,48,DT_Obl,-1.1100559609443899
PP_2713_CA1,48,PowerGenerated,-408.3915194533576
PP_2713_CA1,48,UT_Obl,0.1967904934332384
PP_2713_CA1,48,UnitOn,24.558664189994005
PP_2713_CA1,96,DT_Obl,25.547252346817665
PP_2713_CA1,96,PowerGenerated,-123.83349730258675
PP_2713_CA1,96,UT_Obl,4.29663505198669
PP_2713_CA1,96,UnitOn,26.38718522345621
PP_2713_CA1,144,DT_Obl,17.81049341986291
PP_2713_CA1,144,PowerGenerated,162.27053839773436
PP_2713_CA1,144,UT_Obl,40.0
PP_2713_CA1,144,UnitOn,23.547252346817665
PP_2713_CT004,48,DT_Obl,17.81049341986291
PP_2713_CT004,48,PowerGenerated,-42.52995028552468
PP_2713_CT004,48,UT_Obl,40.0
PP_2713_CT004,48,UnitOn,28.718513218421084
PP_2713_CT004,96,DT_Obl,17.81049341986291
PP_2713_CT004,96,PowerGenerated,-42.52995028552468
PP_2713_CT004,96,UT_Obl,40.0
PP_2713_CT004,96,UnitOn,28.718513218421084
PP_2713_CT004,144,DT_Obl,17.81049341986291
PP_2713_CT004,144,PowerGenerated,-42.52995028552468
PP_2713_CT004,144,UT_Obl,40.0
PP_2713_CT004,144,UnitOn,28.718513218421084
PP_2713_CT005,48,DT_Obl,17.81049341986291
PP_2713_CT005,48,PowerGenerated,-42.52995028552468
PP_2713_CT005,48,UT_Obl,40.0
PP_2713_CT005,48,UnitOn,28.718513218421084
PP_2713_CT005,96,DT_Obl,17.81049341986291
PP_2713_CT005,96,PowerGenerated,-42.52995028552468
PP_2713_CT005,96,UT_Obl,40.0
PP_2713_CT005,96,UnitOn,28.718513218421084
PP_2713_CT005,144,DT_Obl,17.81049341986291
PP_2713_CT005,144,PowerGenerated,-42.52995028552468
PP_2713_CT005,144,UT_Obl,40.0
PP_2713_CT005,144,UnitOn,28.718513218421084
PP_2713_CT1,48,DT_Obl,8.470507469878724
PP_2713_CT1,48,PowerGenerated,126.94776887707204
PP_2713_CT1,48,UT_Obl,-5.244279200545528
PP_2713_CT1,48,UnitOn,24.669988358673407
PP_2713_CT1,96,DT_Obl,9.494958136298544
PP_2713_CT1,96,PowerGenerated,147.86106922505942
PP_2713_CT1,96,UT_Obl,18.33937796686373
PP_2713_CT1,96,UnitOn,24.52040250649909
PP_2713_CT1,144,DT_Obl,32.0
PP_2713_CT1,144,PowerGenerated,-176.20898762558144
PP_2713_CT1,144,UT_Obl,-5.734072639383097
PP_2713_CT1,144,UnitOn,22.263241073045243
PP_2713_CT2,48,DT_Obl,13.794782867169044
PP_2713_CT2,48,PowerGenerated,-113.35524453407173
PP_2713_CT2,48,UT_Obl,-0.077831278600491
PP_2713_CT2,48,UnitOn,23.718413909731776
PP_2713_CT2,96,DT_Obl,9.494958136298544
PP_2713_CT2,96,PowerGenerated,148.9285020127722
PP_2713_CT2,96,UT_Obl,11.978863180033308
PP_2713_CT2,96,UnitOn,24.52040250649909
PP_2713_CT2,144,DT_Obl,32.0
PP_2713_CT2,144,PowerGenerated,-174.2835923199181
PP_2713_CT2,144,UT_Obl,-5.734072639383097
PP_2713_CT2,144,UnitOn,22.263241073045243
PP_2716_GT1,48,DT_Obl,29.86093018017454
PP_2716_GT1,48,PowerGenerated,-169.37930594966173
PP_2716_GT1,48,UT_Obl,27.94956323968837
PP_2716_GT1,48,UnitOn,18.175157664327738
PP_2716_GT1,96,DT_Obl,29.04634341265066
PP_2716_GT1,96,PowerGenerated,23.733322371212857
PP_2716_GT1,96,UT_Obl,28.76415000721225
PP_2716_GT1,96,UnitOn,24.314392604229248
PP_2716_GT1,144,DT_Obl,32.0
PP_2716_GT1,144,PowerGenerated,-93.345245391963
PP_2716_GT1,144,UT_Obl,25.81049341986291
PP_2716_GT1,144,UnitOn,18.764150007212248
PP_2716_GT2,48,DT_Obl,17.81049341986291
PP_2716_GT2,48,PowerGenerated,-15.875025228683143
PP_2716_GT2,48,UT_Obl,40.0
PP_2716_GT2,48,UnitOn,28.718513218421084
PP_2716_GT2,96,DT_Obl,17.81049341986291
PP_2716_GT2,96,PowerGenerated,-15.875025228683143
PP_2716_GT2,96,UT_Obl,40.0
PP_2716_GT2,96,UnitOn,28.718513218421084
PP_2716_GT2,144,DT_Obl,17.81049341986291
PP_2716_GT2,144,PowerGenerated,-15.875025228683143
PP_2716_GT2,144,UT_Obl,40.0
PP_2716_GT2,144,UnitOn,28.718513218421084
PP_2716_GT3,48,DT_Obl,17.81049341986291
PP_2716_GT3,48,PowerGenerated,-18.566147469998864
PP_2716_GT3,48,UT_Obl,40.0
PP_2716_GT3,48,UnitOn,28.718513218421084
PP_2716_GT3,96,DT_Obl,17.81049341986291
PP_2716_GT3,96,PowerGenerated,-18.566147469998864
PP_2716_GT3,96,UT_Obl,40.0
PP_2716_GT3,96,UnitOn,28.718513218421084
PP_2716_GT3,144,DT_Obl,17.81049341986291
PP_2716_GT3,144,PowerGenerated,-18.566147469998864
PP_2716_GT3,144,UT_Obl,40.0
PP_2716_GT3,144,UnitOn,28.718513218421084
PP_2716_GT4,48,DT_Obl,17.81049341986291
PP_2716_GT4,48,PowerGenerated,-18.566147469998864
PP_2716_GT4,48,UT_Obl,40.0
PP_2716_GT4,48,UnitOn,28.718513218421084
PP_2716_GT4,96,DT_Obl,17.81049341986291
PP_2716_GT4,96,PowerGenerated,-18.566147469998864
PP_2716_GT4,96,UT_Obl,40.0
PP_2716_GT4,96,UnitOn,28.718513218421084
PP_2716_GT4,144,DT_Obl,17.81049341986291
PP_2716_GT4,144,PowerGenerated,-18.566147469998864
PP_2716_GT4,144,UT_Obl,40.0
PP_2716_GT4,144,UnitOn,28.718513218421084
PP_2720_CT11,48,DT_Obl,-4.497459910527823
PP_2720_CT11,48,PowerGenerated,-540.657910516271
PP_2720_CT11,48,UT_Obl,41.12797212319688
PP_2720_CT11,48,UnitOn,21.58633044151928
PP_2720_CT11,96,DT_Obl,-1.600492864927889
PP_2720_CT11,96,PowerGenerated,153.1616593125931
PP_2720_CT11,96,UT_Obl,67.75121298508498
PP_2720_CT11,96,UnitOn,25.375876160805433
PP_2720_CT11,144,DT_Obl,17.81049341986291
PP_2720_CT11,144,PowerGenerated,-425.9627739924694
PP_2720_CT11,144,UT_Obl,54.7682829367467
PP_2720_CT11,144,UnitOn,18.764150007212248
PP_2720_CT12,48,DT_Obl,-4.497459910527823
PP_2720_CT12,48,PowerGenerated,-540.657910516271
PP_2720_CT12,48,UT_Obl,41.12797212319688
PP_2720_CT12,48,UnitOn,21.58633044151928
PP_2720_CT12,96,DT_Obl,3.042210483116211
PP_2720_CT12,96,PowerGenerated,78.44781492101612
PP_2720_CT12,96,UT_Obl,67.75121298508498
PP_2720_CT12,96,UnitOn,24.314392604229248
PP_2720_CT12,144,DT_Obl,17.81049341986291
PP_2720_CT12,144,PowerGenerated,-425.9627739924694
PP_2720_CT12,144,UT_Obl,54.7682829367467
PP_2720_CT12,144,UnitOn,18.764150007212248
PP_2720_ST10,48,DT_Obl,-4.497459910527823
PP_2720_ST10,48,PowerGenerated,-979.8052257420582
PP_2720_ST10,48,UT_Obl,40.0
PP_2720_ST10,48,UnitOn,21.58633044151928
PP_2720_ST10,96,DT_Obl,10.595419036693638
PP_2720_ST10,96,PowerGenerated,129.41269743060477
PP_2720_ST10,96,UT_Obl,54.89058664862665
PP_2720_ST10,96,UnitOn,23.232438438062378
PP_2720_ST10,144,DT_Obl,17.81049341986291
PP_2720_ST10,144,PowerGenerated,-777.2163526484787
PP_2720_ST10,144,UT_Obl,44.05109432303142
PP_2720_ST10,144,UnitOn,18.764150007212248
PP_2721_6,48,DT_Obl,32.0
PP_2721_6,48,PowerGenerated,-4891.894337790113
PP_2721_6,48,UT_Obl,-15.188710563452887
PP_2721_6,48,UnitOn,15.810493419862912
PP_2721_6,96,DT_Obl,-19.44250534583336
PP_2721_6,96,PowerGenerated,422.92631162203065
PP_2721_6,96,UT_Obl,17.53406740196652
PP_2721_6,96,UnitOn,32.14343772274306
PP_2721_6,144,DT_Obl,32.0
PP_2721_6,144,PowerGenerated,-1162.1358556610242
PP_2721_6,144,UT_Obl,-27.225867038795187
PP_2721_6,144,UnitOn,27.856562277256945
PP_2723_CT8,48,DT_Obl,-4.497459910527823
PP_2723_CT8,48,PowerGenerated,-540.657910516271
PP_2723_CT8,48,UT_Obl,41.12797212319688
PP_2723_CT8,48,UnitOn,21.58633044151928
PP_2723_CT8,96,DT_Obl,-1.600492864927889
PP_2723_CT8,96,PowerGenerated,153.1616593125931
PP_2723_CT8,96,UT_Obl,67.75121298508498
PP_2723_CT8,96,UnitOn,25.375876160805433
PP_2723_CT8,144,DT_Obl,17.81049341986291
PP_2723_CT8,144,PowerGenerated,-425.9627739924694
PP_2723_CT8,144,UT_Obl,54.7682829367467
PP_2723_CT8,144,UnitOn,18.764150007212248
PP_2723_CT9,48,DT_Obl,-4.497459910527823
PP_2723_CT9,48,PowerGenerated,-540.657910516271
PP_2723_CT9,48,UT_Obl,40.225594424639375
PP_2723_CT9,48,UnitOn,21.58633044151928
PP_2723_CT9,96,DT_Obl,-1.600492864927889
PP_2723_CT9,96,PowerGenerated,153.1616593125931
PP_2723_CT9,96,UT_Obl,67.75121298508498
PP_2723_CT9,96,UnitOn,25.375876160805433
PP_2723_CT9,144,DT_Obl,17.81049341986291
PP_2723_CT9,144,PowerGenerated,-425.9627739924694
PP_2723_CT9,144,UT_Obl,54.7682829367467
PP_2723_CT9,144,UnitOn,18.764150007212248
PP_2723_ST7,48,DT_Obl,33.12797212319688
PP_2723_ST7,48,PowerGenerated,-18.74069000496244
PP_2723_ST7,48,UT_Obl,-5.227060266731784
PP_2723_ST7,48,UnitOn,29.77440557536063
PP_2723_ST7,96,DT_Obl,54.889899797447285
PP_2723_ST7,96,PowerGenerated,-175.30825087401706
PP_2723_ST7,96,UT_Obl,-7.493055273462018
PP_2723_ST7,96,UnitOn,25.259976267589284
PP_2723_ST7,144,DT_Obl,32.0
PP_2723_ST7,144,PowerGenerated,-229.02199636407045
PP_2723_ST7,144,UT_Obl,4.901196856428079
PP_2723_ST7,144,UnitOn,29.189781135393716
PP_2727_3,48,DT_Obl,-13.228610849445491
PP_2727_3,48,PowerGenerated,-2265.1835772704017
PP_2727_3,48,UT_Obl,-14.461021887931906
PP_2727_3,48,UnitOn,21.566745919149753
PP_2727_3,96,DT_Obl,-19.63406062825858
PP_2727_3,96,PowerGenerated,175.5311678368287
PP_2727_3,96,UT_Obl,1.7374453285228761
PP_2727_3,96,UnitOn,32.83993287663854
PP_2727_3,144,DT_Obl,-21.961929078263484
PP_2727_3,144,PowerGenerated,-185.61806052453372
PP_2727_3,144,UT_Obl,1.5529402914398966
PP_2727_3,144,UnitOn,26.971439643654712
PP_2727_4,48,DT_Obl,11.556685027154494
PP_2727_4,48,PowerGenerated,-2071.570948184414
PP_2727_4,48,UT_Obl,-11.861974037705142
PP_2727_4,48,UnitOn,24.243747500713155
PP_2727_4,96,DT_Obl,-0.3725985034599293
PP_2727_4,96,PowerGenerated,551.0730560504621
PP_2727_4,96,UT_Obl,7.408035743219025
PP_2727_4,96,UnitOn,27.16006712336145
PP_2727_4,144,DT_Obl,7.50668954547698
PP_2727_4,144,PowerGenerated,346.92302571601084
PP_2727_4,144,UT_Obl,22.661066042304864
PP_2727_4,144,UnitOn,28.694291832535114
PP_3250_12,48,DT_Obl,17.81049341986291
PP_3250_12,48,PowerGenerated,35.0
PP_3250_12,48,UT_Obl,40.0
PP_3250_12,48,UnitOn,30.0
PP_3250_12,96,DT_Obl,17.81049341986291
PP_3250_12,96,PowerGenerated,35.0
PP_3250_12,96,UT_Obl,40.0
PP_3250_12,96,UnitOn,30.0
PP_3250_12,144,DT_Obl,17.81049341986291
PP_3250_12,144,PowerGenerated,35.0
PP_3250_12,144,UT_Obl,40.0
PP_3250_12,144,UnitOn,30.0
PP_3250_13,48,DT_Obl,17.81049341986291
PP_3250_13,48,PowerGenerated,27.03667416573617
PP_3250_13,48,UT_Obl,40.0
PP_3250_13,48,UnitOn,29.94959920358061
PP_3250_13,96,DT_Obl,17.81049341986291
PP_3250_13,96,PowerGenerated,27.03667416573617
PP_3250_13,96,UT_Obl,40.0
PP_3250_13,96,UnitOn,29.94959920358061
PP_3250_13,144,DT_Obl,17.81049341986291
PP_3250_13,144,PowerGenerated,27.03667416573617
PP_3250_13,144,UT_Obl,40.0
PP_3250_13,144,UnitOn,29.94959920358061
PP_3264_3,48,DT_Obl,23.36073601687991
PP_3264_3,48,PowerGenerated,-269.97818659882927
PP_3264_3,48,UT_Obl,34.449757402983
PP_3264_3,48,UnitOn,26.805037823235
PP_3264_3,96,DT_Obl,17.81049341986291
PP_3264_3,96,PowerGenerated,219.798522589213
PP_3264_3,96,UT_Obl,40.0
PP_3264_3,96,UnitOn,32.490617246307565
PP_3264_3,144,DT_Obl,17.81049341986291
PP_3264_3,144,PowerGenerated,-78.47210462514545
PP_3264_3,144,UT_Obl,40.0
PP_3264_3,144,UnitOn,30.919048520746635
PP_3264_7,48,DT_Obl,17.81049341986291
PP_3264_7,48,PowerGenerated,-34.20028620526169
PP_3264_7,48,UT_Obl,40.0
PP_3264_7,48,UnitOn,28.718513218421084
PP_3264_7,96,DT_Obl,17.81049341986291
PP_3264_7,96,PowerGenerated,-34.20028620526169
PP_3264_7,96,UT_Obl,40.0
PP_3264_7,96,UnitOn,28.718513218421084
PP_3264_7,144,DT_Obl,17.81049341986291
PP_3264_7,144,PowerGenerated,-34.20028620526169
PP_3264_7,144,UT_Obl,40.0
PP_3264_7,144,UnitOn,28.718513218421084
PP_3264_8,48,DT_Obl,17.81049341986291
PP_3264_8,48,PowerGenerated,-34.20028620526169
PP_3264_8,48,UT_Obl,40.0
PP_3264_8,48,UnitOn,28.718513218421084
PP_3264_8,96,DT_Obl,17.81049341986291
PP_3264_8,96,PowerGenerated,-34.20028620526169
PP_3264_8,96,UT_Obl,40.0
PP_3264_8,96,UnitOn,28.718513218421084
PP_3264_8,144,DT_Obl,17.81049341986291
PP_3264_8,144,PowerGenerated,-34.20028620526169
PP_3264_8,144,UT_Obl,40.0
