g,t,var,multiplier
PP_2706_CT7,288,UnitOn,28.0025618614883
PP_2706_GT1,48,DT_Obl,29.654879572233448
PP_2706_GT1,48,PowerGenerated,26.31583970362867
PP_2706_GT1,48,UT_Obl,40.0
PP_2706_GT1,48,UnitOn,29.95897893105162
PP_2706_GT1,96,DT_Obl,29.654879572233448
PP_2706_GT1,96,PowerGenerated,26.31583970362867
PP_2706_GT1,96,UT_Obl,40.0
PP_2706_GT1,96,UnitOn,29.95897893105162
PP_2706_GT1,144,DT_Obl,29.654879572233448
PP_2706_GT1,144,PowerGenerated,26.31583970362867
PP_2706_GT1,144,UT_Obl,40.0
PP_2706_GT1,144,UnitOn,29.95897893105162
PP_2706_GT1,192,DT_Obl,29.654879572233448
PP_2706_GT1,192,PowerGenerated,26.31583970362867
PP_2706_GT1,192,UT_Obl,40.0
PP_2706_GT1,192,UnitOn,29.95897893105162
PP_2706_GT1,240,DT_Obl,29.654879572233448
PP_2706_GT1,240,PowerGenerated,26.31583970362867
PP_2706_GT1,240,UT_Obl,40.0
PP_2706_GT1,240,UnitOn,29.95897893105162
PP_2706_GT1,288,DT_Obl,29.654879572233448
PP_2706_GT1,288,PowerGenerated,26.31583970362867
PP_2706_GT1,288,UT_Obl,40.0
PP_2706_GT1,288,UnitOn,29.95897893105162
PP_2706_GT2,48,DT_Obl,29.654879572233448
PP_2706_GT2,48,PowerGenerated,16.277354239137225
PP_2706_GT2,48,UT_Obl,40.0
PP_2706_GT2,48,UnitOn,29.91160223908941
PP_2706_GT2,96,DT_Obl,29.654879572233448
PP_2706_GT2,96,PowerGenerated,16.277354239137225
PP_2706_GT2,96,UT_Obl,40.0
PP_2706_GT2,96,UnitOn,29.91160223908941
PP_2706_GT2,144,DT_Obl,29.654879572233448
PP_2706_GT2,144,PowerGenerated,16.277354239137225
PP_2706_GT2,144,UT_Obl,40.0
PP_2706_GT2,144,UnitOn,29.91160223908941
PP_2706_GT2,192,DT_Obl,29.654879572233448
PP_2706_GT2,192,PowerGenerated,16.277354239137225
PP_2706_GT2,192,UT_Obl,40.0
PP_2706_GT2,192,UnitOn,29.91160223908941
PP_2706_GT2,240,DT_Obl,29.654879572233448
PP_2706_GT2,240,PowerGenerated,16.277354239137225
PP_2706_GT2,240,UT_Obl,40.0
PP_2706_GT2,240,UnitOn,29.91160223908941
PP_2706_GT2,288,DT_Obl,29.654879572233448
PP_2706_GT2,288,PowerGenerated,16.277354239137225
PP_2706_GT2,288,UT_Obl,40.0
PP_2706_GT2,288,UnitOn,29.91160223908941
PP_2706_ST6,48,DT_Obl,31.79412385261579
PP_2706_ST6,48,PowerGenerated,-70.48772665030228
PP_2706_ST6,48,UT_Obl,27.164534317705915
PP_2706_ST6,48,UnitOn,27.654879572233448
PP_2706_ST6,96,DT_Obl,30.51609539135489
PP_2706_ST6,96,PowerGenerated,6.870107947226781
PP_2706_ST6,96,UT_Obl,38.76722141813435
PP_2706_ST6,96,UnitOn,29.662973308187027
PP_2706_ST6,144,DT_Obl,30.086845591302104
PP_2706_ST6,144,PowerGenerated,-63.486681224617584
PP_2706_ST6,144,UT_Obl,37.408203885588044
PP_2706_ST6,144,UnitOn,27.860342669211054
PP_2706_ST6,192,DT_Obl,33.31322733569221
PP_2706_ST6,192,PowerGenerated,-68.86661500193127
PP_2706_ST6,192,UT_Obl,27.324285811665362
PP_2706_ST6,192,UnitOn,27.7080976375865
PP_2706_ST6,240,DT_Obl,31.773990779507038
PP_2706_ST6,240,PowerGenerated,-67.39141472633459
PP_2706_ST6,240,UT_Obl,27.28533275635843
PP_2706_ST6,240,UnitOn,27.75779705093624
PP_2706_ST6,288,DT_Obl,32.0
PP_2706_ST6,288,PowerGenerated,-65.98968449541636
PP_2706_ST6,288,UT_Obl,25.929277433400664
PP_2706_ST6,288,UnitOn,27.79766365942933
PP_2706_ST8,48,DT_Obl,31.868849455571237
PP_2706_ST8,48,PowerGenerated,-70.48772665030228
PP_2706_ST8,48,UT_Obl,26.716180699973265
PP_2706_ST8,48,UnitOn,27.654879572233448
PP_2706_ST8,96,DT_Obl,30.889723406132102
PP_2706_ST8,96,PowerGenerated,6.870107947226781
PP_2706_ST8,96,UT_Obl,38.76722141813435
PP_2706_ST8,96,UnitOn,29.662973308187027
PP_2706_ST8,144,DT_Obl,31.105548308873452
PP_2706_ST8,144,PowerGenerated,-57.95383195436038
PP_2706_ST8,144,UT_Obl,27.018818673484837
PP_2706_ST8,144,UnitOn,28.002914966100224
PP_2706_ST8,192,DT_Obl,40.726795484544205
PP_2706_ST8,192,PowerGenerated,-70.48772665030228
PP_2706_ST8,192,UT_Obl,37.98748674951857
PP_2706_ST8,192,UnitOn,27.654879572233448
PP_2706_ST8,240,DT_Obl,30.02367287992229
PP_2706_ST8,240,PowerGenerated,-67.34584349203645
PP_2706_ST8,240,UT_Obl,37.78724015386695
PP_2706_ST8,240,UnitOn,27.75779705093624
PP_2706_ST8,288,DT_Obl,32.0
PP_2706_ST8,288,PowerGenerated,-65.98586066818835
PP_2706_ST8,288,UT_Obl,25.929277433400664
PP_2706_ST8,288,UnitOn,27.79766365942933
PP_2707_GT1,48,DT_Obl,32.0
PP_2707_GT1,48,PowerGenerated,9.602520648890781
PP_2707_GT1,48,UT_Obl,37.65487957223344
PP_2707_GT1,48,UnitOn,30.0
PP_2707_GT1,96,DT_Obl,32.0
PP_2707_GT1,96,PowerGenerated,-6.039607485914775
PP_2707_GT1,96,UT_Obl,37.65487957223344
PP_2707_GT1,96,UnitOn,27.654879572233448
PP_2707_GT1,144,DT_Obl,32.0
PP_2707_GT1,144,PowerGenerated,26.76318949212272
PP_2707_GT1,144,UT_Obl,37.65487957223344
PP_2707_GT1,144,UnitOn,30.0
PP_2707_GT1,192,DT_Obl,32.0
PP_2707_GT1,192,PowerGenerated,8.607337584419856
PP_2707_GT1,192,UT_Obl,37.65487957223344
PP_2707_GT1,192,UnitOn,29.85742770311083
PP_2707_GT1,240,DT_Obl,32.0
PP_2707_GT1,240,PowerGenerated,31.883200854631806
PP_2707_GT1,240,UT_Obl,37.65487957223344
PP_2707_GT1,240,UnitOn,30.0
PP_2707_GT1,288,DT_Obl,32.0
PP_2707_GT1,288,PowerGenerated,-6.039607485914775
PP_2707_GT1,288,UT_Obl,37.65487957223344
PP_2707_GT1,288,UnitOn,27.654879572233448
PP_2707_GT2,48,DT_Obl,29.654879572233448
PP_2707_GT2,48,PowerGenerated,-6.039607485914775
PP_2707_GT2,48,UT_Obl,40.0
PP_2707_GT2,48,UnitOn,27.654879572233448
PP_2707_GT2,96,DT_Obl,29.654879572233448
PP_2707_GT2,96,PowerGenerated,-6.039607485914775
PP_2707_GT2,96,UT_Obl,40.0
PP_2707_GT2,96,UnitOn,27.654879572233448
PP_2707_GT2,144,DT_Obl,29.654879572233448
PP_2707_GT2,144,PowerGenerated,-6.039607485914775
PP_2707_GT2,144,UT_Obl,40.0
PP_2707_GT2,144,UnitOn,27.654879572233448
PP_2707_GT2,192,DT_Obl,29.654879572233448
PP_2707_GT2,192,PowerGenerated,-6.039607485914775
PP_2707_GT2,192,UT_Obl,40.0
PP_2707_GT2,192,UnitOn,27.654879572233448
PP_2707_GT2,240,DT_Obl,29.654879572233448
PP_2707_GT2,240,PowerGenerated,-6.039607485914775
PP_2707_GT2,240,UT_Obl,40.0
PP_2707_GT2,240,UnitOn,27.654879572233448
PP_2707_GT2,288,DT_Obl,29.654879572233448
PP_2707_GT2,288,PowerGenerated,-6.039607485914775
PP_2707_GT2,288,UT_Obl,40.0
PP_2707_GT2,288,UnitOn,27.654879572233448
PP_2707_GT3,48,DT_Obl,29.654879572233448
PP_2707_GT3,48,PowerGenerated,-6.039607485914775
PP_2707_GT3,48,UT_Obl,40.0
PP_2707_GT3,48,UnitOn,27.654879572233448
PP_2707_GT3,96,DT_Obl,29.654879572233448
PP_2707_GT3,96,PowerGenerated,-6.039607485914775
PP_2707_GT3,96,UT_Obl,40.0
PP_2707_GT3,96,UnitOn,27.654879572233448
PP_2707_GT3,144,DT_Obl,29.654879572233448
PP_2707_GT3,144,PowerGenerated,-6.039607485914775
PP_2707_GT3,144,UT_Obl,40.0
PP_2707_GT3,144,UnitOn,27.654879572233448
PP_2707_GT3,192,DT_Obl,29.654879572233448
PP_2707_GT3,192,PowerGenerated,-6.039607485914775
PP_2707_GT3,192,UT_Obl,40.0
PP_2707_GT3,192,UnitOn,27.654879572233448
PP_2707_GT3,240,DT_Obl,29.654879572233448
PP_2707_GT3,240,PowerGenerated,-6.039607485914775
PP_2707_GT3,240,UT_Obl,40.0
PP_2707_GT3,240,UnitOn,27.654879572233448
PP_2707_GT3,288,DT_Obl,29.654879572233448
PP_2707_GT3,288,PowerGenerated,-6.039607485914775
PP_2707_GT3,288,UT_Obl,40.0
PP_2707_GT3,288,UnitOn,27.654879572233448
PP_2707_GT4,48,DT_Obl,29.654879572233448
PP_2707_GT4,48,PowerGenerated,-6.039607485914775
PP_2707_GT4,48,UT_Obl,40.0
PP_2707_GT4,48,UnitOn,27.654879572233448
PP_2707_GT4,96,DT_Obl,29.654879572233448
PP_2707_GT4,96,PowerGenerated,-6.039607485914775
PP_2707_GT4,96,UT_Obl,40.0
PP_2707_GT4,96,UnitOn,27.654879572233448
PP_2707_GT4,144,DT_Obl,29.836469778914143
PP_2707_GT4,144,PowerGenerated,-6.039607485914775
PP_2707_GT4,144,UT_Obl,39.8184097933193
PP_2707_GT4,144,UnitOn,27.654879572233448
PP_2707_GT4,192,DT_Obl,32.0
PP_2707_GT4,192,PowerGenerated,-5.09150171160179
PP_2707_GT4,192,UT_Obl,37.65487957223344
PP_2707_GT4,192,UnitOn,27.797451869122618
PP_2707_GT4,240,DT_Obl,29.88088879272641
PP_2707_GT4,240,PowerGenerated,16.515095162268658
PP_2707_GT4,240,UT_Obl,39.77399077950703
PP_2707_GT4,240,UnitOn,30.0
PP_2707_GT4,288,DT_Obl,29.654879572233448
PP_2707_GT4,288,PowerGenerated,-6.039607485914775
PP_2707_GT4,288,UT_Obl,40.0
PP_2707_GT4,288,UnitOn,27.654879572233448
PP_2709_1,48,DT_Obl,31.95496366521569
PP_2709_1,48,PowerGenerated,111.91397272497846
PP_2709_1,48,UT_Obl,37.699915907017754
PP_2709_1,48,UnitOn,29.851989094763038
PP_2709_1,96,DT_Obl,31.918067243886423
PP_2709_1,96,PowerGenerated,102.07741360596867
PP_2709_1,96,UT_Obl,37.736812328347014
PP_2709_1,96,UnitOn,29.722333732735184
PP_2709_1,144,DT_Obl,32.0
PP_2709_1,144,PowerGenerated,3.065463358251822
PP_2709_1,144,UT_Obl,37.65487957223344
PP_2709_1,144,UnitOn,29.716451095526327
PP_2709_1,192,DT_Obl,32.0
PP_2709_1,192,PowerGenerated,105.52127350079051
PP_2709_1,192,UT_Obl,37.65487957223344
PP_2709_1,192,UnitOn,29.804209637757776
PP_2709_1,240,DT_Obl,30.181755018899935
PP_2709_1,240,PowerGenerated,224.98466651214645
PP_2709_1,240,UT_Obl,39.47312455333351
PP_2709_1,240,UnitOn,31.57849725107774
PP_2709_1,288,DT_Obl,29.770443685486317
PP_2709_1,288,PowerGenerated,9.129226782952639
PP_2709_1,288,UT_Obl,39.884435886747134
PP_2709_1,288,UnitOn,29.895988945917818
PP_2709_1A,48,DT_Obl,18.50337781784337
PP_2709_1A,48,PowerGenerated,16.3896376607254
PP_2709_1A,48,UT_Obl,40.0
PP_2709_1A,48,UnitOn,29.88517992311146
PP_2709_1A,96,DT_Obl,19.41831044717941
PP_2709_1A,96,PowerGenerated,1.022429218397241
PP_2709_1A,96,UT_Obl,40.0
PP_2709_1A,96,UnitOn,29.70219339724425
PP_2709_1A,144,DT_Obl,18.601138101159805
PP_2709_1A,144,PowerGenerated,14.747655942142533
PP_2709_1A,144,UT_Obl,40.0
PP_2709_1A,144,UnitOn,29.865627866448172
PP_2709_1A,192,DT_Obl,19.240267873509023
PP_2709_1A,192,PowerGenerated,4.012832285765013
PP_2709_1A,192,UT_Obl,40.0
PP_2709_1A,192,UnitOn,29.737801911978327
PP_2709_1A,240,DT_Obl,19.587230126455218
PP_2709_1A,240,PowerGenerated,-1.8147457147193111
PP_2709_1A,240,UT_Obl,40.0
PP_2709_1A,240,UnitOn,29.668409461389086
PP_2709_1A,288,DT_Obl,27.290272785959594
PP_2709_1A,288,PowerGenerated,-131.19505022375478
PP_2709_1A,288,UT_Obl,40.0
PP_2709_1A,288,UnitOn,28.127800929488213
PP_2709_1B,48,DT_Obl,18.50337781784337
PP_2709_1B,48,PowerGenerated,16.3896376607254
PP_2709_1B,48,UT_Obl,40.0
PP_2709_1B,48,UnitOn,29.88517992311146
PP_2709_1B,96,DT_Obl,19.41831044717941
PP_2709_1B,96,PowerGenerated,1.022429218397241
PP_2709_1B,96,UT_Obl,40.0
PP_2709_1B,96,UnitOn,29.70219339724425
PP_2709_1B,144,DT_Obl,18.601138101159805
PP_2709_1B,144,PowerGenerated,14.747655942142533
PP_2709_1B,144,UT_Obl,40.0
PP_2709_1B,144,UnitOn,29.865627866448172
PP_2709_1B,192,DT_Obl,19.240267873509023
PP_2709_1B,192,PowerGenerated,4.012832285765013
PP_2709_1B,192,UT_Obl,40.0
PP_2709_1B,192,UnitOn,29.737801911978327
PP_2709_1B,240,DT_Obl,19.587230126455218
PP_2709_1B,240,PowerGenerated,-1.8147457147193111
PP_2709_1B,240,UT_Obl,40.0
PP_2709_1B,240,UnitOn,29.668409461389086
PP_2709_1B,288,DT_Obl,27.290272785959594
PP_2709_1B,288,PowerGenerated,-131.19505022375478
PP_2709_1B,288,UT_Obl,40.0
PP_2709_1B,288,UnitOn,28.127800929488213
PP_2709_1C,48,DT_Obl,18.50337781784337
PP_2709_1C,48,PowerGenerated,16.3896376607254
PP_2709_1C,48,UT_Obl,40.0
PP_2709_1C,48,UnitOn,29.88517992311146
PP_2709_1C,96,DT_Obl,19.41831044717941
PP_2709_1C,96,PowerGenerated,1.022429218397241
PP_2709_1C,96,UT_Obl,40.0
PP_2709_1C,96,UnitOn,29.70219339724425
PP_2709_1C,144,DT_Obl,18.601138101159805
PP_2709_1C,144,PowerGenerated,14.747655942142533
PP_2709_1C,144,UT_Obl,40.0
PP_2709_1C,144,UnitOn,29.865627866448172
PP_2709_1C,192,DT_Obl,19.240267873509023
PP_2709_1C,192,PowerGenerated,4.012832285765013
PP_2709_1C,192,UT_Obl,40.0
PP_2709_1C,192,UnitOn,29.737801911978327
PP_2709_1C,240,DT_Obl,19.587230126455218
PP_2709_1C,240,PowerGenerated,-1.8147457147193111
PP_2709_1C,240,UT_Obl,40.0
PP_2709_1C,240,UnitOn,29.668409461389086
PP_2709_1C,288,DT_Obl,27.290272785959594
PP_2709_1C,288,PowerGenerated,-131.19505022375478
PP_2709_1C,288,UT_Obl,40.0
PP_2709_1C,288,UnitOn,28.127800929488213
PP_2709_2,48,DT_Obl,29.654879572233448
PP_2709_2,48,PowerGenerated,22.22442599999621
PP_2709_2,48,UT_Obl,40.0
PP_2709_2,48,UnitOn,29.934551362704898
PP_2709_2,96,DT_Obl,29.654879572233448
PP_2709_2,96,PowerGenerated,22.22442599999621
PP_2709_2,96,UT_Obl,40.0
PP_2709_2,96,UnitOn,29.934551362704898
PP_2709_2,144,DT_Obl,29.654879572233448
PP_2709_2,144,PowerGenerated,22.22442599999621
PP_2709_2,144,UT_Obl,40.0
PP_2709_2,144,UnitOn,29.934551362704898
PP_2709_2,192,DT_Obl,29.654879572233448
PP_2709_2,192,PowerGenerated,22.22442599999621
PP_2709_2,192,UT_Obl,40.0
PP_2709_2,192,UnitOn,29.934551362704898
PP_2709_2,240,DT_Obl,29.654879572233448
PP_2709_2,240,PowerGenerated,22.22442599999621
PP_2709_2,240,UT_Obl,40.0
PP_2709_2,240,UnitOn,29.934551362704898
PP_2709_2,288,DT_Obl,29.654879572233448
PP_2709_2,288,PowerGenerated,22.22442599999621
PP_2709_2,288,UT_Obl,40.0
PP_2709_2,288,UnitOn,29.934551362704898
PP_2709_3,48,DT_Obl,29.654879572233448
PP_2709_3,48,PowerGenerated,22.22442599999621
PP_2709_3,48,UT_Obl,40.0
PP_2709_3,48,UnitOn,29.934551362704898
PP_2709_3,96,DT_Obl,29.654879572233448
PP_2709_3,96,PowerGenerated,22.22442599999621
PP_2709_3,96,UT_Obl,40.0
PP_2709_3,96,UnitOn,29.934551362704898
PP_2709_3,144,DT_Obl,29.654879572233448
PP_2709_3,144,PowerGenerated,22.22442599999621
PP_2709_3,144,UT_Obl,40.0
PP_2709_3,144,UnitOn,29.934551362704898
PP_2709_3,192,DT_Obl,29.654879572233448
PP_2709_3,192,PowerGenerated,22.22442599999621
PP_2709_3,192,UT_Obl,40.0
PP_2709_3,192,UnitOn,29.934551362704898
PP_2709_3,240,DT_Obl,29.654879572233448
PP_2709_3,240,PowerGenerated,22.22442599999621
PP_2709_3,240,UT_Obl,40.0
PP_2709_3,240,UnitOn,29.934551362704898
PP_2709_3,288,DT_Obl,29.654879572233448
PP_2709_3,288,PowerGenerated,22.22442599999621
PP_2709_3,288,UT_Obl,40.0
PP_2709_3,288,UnitOn,29.934551362704898
PP_2709_4,48,DT_Obl,29.654879572233448
PP_2709_4,48,PowerGenerated,26.992687341276884
PP_2709_4,48,UT_Obl,40.0
PP_2709_4,48,UnitOn,29.95897893105162
PP_2709_4,96,DT_Obl,29.654879572233448
PP_2709_4,96,PowerGenerated,26.992687341276884
PP_2709_4,96,UT_Obl,40.0
PP_2709_4,96,UnitOn,29.95897893105162
PP_2709_4,144,DT_Obl,29.654879572233448
PP_2709_4,144,PowerGenerated,26.992687341276884
PP_2709_4,144,UT_Obl,40.0
PP_2709_4,144,UnitOn,29.95897893105162
PP_2709_4,192,DT_Obl,29.654879572233448
PP_2709_4,192,PowerGenerated,26.992687341276884
PP_2709_4,192,UT_Obl,40.0
PP_2709_4,192,UnitOn,29.95897893105162
PP_2709_4,240,DT_Obl,29.654879572233448
PP_2709_4,240,PowerGenerated,26.992687341276884
PP_2709_4,240,UT_Obl,40.0
PP_2709_4,240,UnitOn,29.95897893105162
PP_2709_4,288,DT_Obl,29.654879572233448
PP_2709_4,288,PowerGenerated,26.992687341276884
PP_2709_4,288,UT_Obl,40.0
PP_2709_4,288,UnitOn,29.95897893105162
PP_2709_5,48,DT_Obl,29.993097938873873
PP_2709_5,48,PowerGenerated,12.8084203922356
PP_2709_5,48,UT_Obl,39.66178163335956
PP_2709_5,48,UnitOn,29.832250563797786
PP_2709_5,96,DT_Obl,31.482214552981365
PP_2709_5,96,PowerGenerated,-119.74268392323762
PP_2709_5,96,UT_Obl,38.17266501925208
PP_2709_5,96,UnitOn,28.191459877995865
PP_2709_5,144,DT_Obl,31.76393358211055
PP_2709_5,144,PowerGenerated,-126.1199955208434
PP_2709_5,144,UT_Obl,37.89094599012289
PP_2709_5,144,UnitOn,27.99914769927081
PP_2709_5,192,DT_Obl,30.018888171070962
PP_2709_5,192,PowerGenerated,11.002718742827566
PP_2709_5,192,UT_Obl,39.635991401162485
PP_2709_5,192,UnitOn,29.78856867542831
PP_2709_5,240,DT_Obl,31.826361558406294
PP_2709_5,240,PowerGenerated,-131.622123864323
PP_2709_5,240,UT_Obl,37.82851801382714
PP_2709_5,240,UnitOn,27.99391423810723
PP_2709_5,288,DT_Obl,32.0
PP_2709_5,288,PowerGenerated,88.19324276412816
PP_2709_5,288,UT_Obl,37.65487957223344
PP_2709_5,288,UnitOn,29.598864284062692
PP_2709_ST1,48,DT_Obl,19.071519828148794
PP_2709_ST1,48,PowerGenerated,6.84223935384401
PP_2709_ST1,48,UT_Obl,40.80408868104582
PP_2709_ST1,48,UnitOn,29.97257369131182
PP_2709_ST1,96,DT_Obl,19.827974227747298
PP_2709_ST1,96,PowerGenerated,-16.022237861188177
PP_2709_ST1,96,UT_Obl,40.0
PP_2709_ST1,96,UnitOn,29.820003252836216
PP_2709_ST1,144,DT_Obl,19.651661431452457
PP_2709_ST1,144,PowerGenerated,263.0844995183171
PP_2709_ST1,144,UT_Obl,46.126175117202344
PP_2709_ST1,144,UnitOn,31.724561902205753
PP_2709_ST1,192,DT_Obl,19.514376843535082
PP_2709_ST1,192,PowerGenerated,1.272469686398328
PP_2709_ST1,192,UT_Obl,40.03235099124537
PP_2709_ST1,192,UnitOn,30.0483554795204
PP_2709_ST1,240,DT_Obl,19.587230126455218
PP_2709_ST1,240,PowerGenerated,-13.342189006361796
PP_2709_ST1,240,UT_Obl,40.0
PP_2709_ST1,240,UnitOn,29.792670330204274
PP_2709_ST1,288,DT_Obl,28.450863665969525
PP_2709_ST1,288,PowerGenerated,-265.9837532010692
PP_2709_ST1,288,UT_Obl,40.321208115905776
PP_2709_ST1,288,UnitOn,28.279774112956837
PP_2713_CA1,48,DT_Obl,20.25531996001535
PP_2713_CA1,48,PowerGenerated,361.0493074509839
PP_2713_CA1,48,UT_Obl,38.24805785782802
PP_2713_CA1,48,UnitOn,31.54913233505786
PP_2713_CA1,96,DT_Obl,20.90718980046947
PP_2713_CA1,96,PowerGenerated,1.1692585594245357
PP_2713_CA1,96,UT_Obl,37.737671356494914
PP_2713_CA1,96,UnitOn,29.771818838398406
PP_2713_CA1,144,DT_Obl,31.946781934646946
PP_2713_CA1,144,PowerGenerated,-184.9250717610102
PP_2713_CA1,144,UT_Obl,26.248585825518973
PP_2713_CA1,144,UnitOn,28.031934346150962
PP_2713_CA1,192,DT_Obl,31.897082521297207
PP_2713_CA1,192,PowerGenerated,-3.3902862409349437
PP_2713_CA1,192,UT_Obl,26.5467823056174
PP_2713_CA1,192,UnitOn,29.804209637757776
PP_2713_CA1,240,DT_Obl,31.787349309913456
PP_2713_CA1,240,PowerGenerated,10.619645157499747
