g,t,var,multiplier
PP_1016_9,48,DT_Obl,32.0
PP_1016_9,48,PowerGenerated,94.98956976079381
PP_1016_9,48,UT_Obl,0.650334474569507
PP_1016_9,48,UnitOn,30.0
PP_1016_9,96,DT_Obl,27.658561360009628
PP_1016_9,96,PowerGenerated,-33.19342087617716
PP_1016_9,96,UT_Obl,2.8402757275946047
PP_1016_9,96,UnitOn,30.723573106665064
PP_1016_9,144,DT_Obl,32.0
PP_1016_9,144,PowerGenerated,78.69723517580002
PP_1016_9,144,UT_Obl,0.650334474569507
PP_1016_9,144,UnitOn,29.276426893334936
PP_1016_9,192,DT_Obl,28.35574453428778
PP_1016_9,192,PowerGenerated,-35.78201714930401
PP_1016_9,192,UT_Obl,2.143092553316452
PP_1016_9,192,UnitOn,30.607375910952037
PP_1016_9,240,DT_Obl,32.0
PP_1016_9,240,PowerGenerated,-54.32039541145929
PP_1016_9,240,UT_Obl,0.650334474569507
PP_1016_9,240,UnitOn,30.0
PP_1016_9,288,DT_Obl,32.0
PP_1016_9,288,PowerGenerated,-53.2368061835943
PP_1016_9,288,UT_Obl,0.650334474569507
PP_1016_9,288,UnitOn,30.0
PP_1016_all,48,DT_Obl,-0.30038668481250386
PP_1016_all,48,PowerGenerated,-31.529277685633776
PP_1016_all,48,UT_Obl,41.03223387542851
PP_1016_all,48,UnitOn,29.4458194783158
PP_1016_all,96,DT_Obl,0.7687506111563509
PP_1016_all,96,PowerGenerated,-70.28340067008773
PP_1016_all,96,UT_Obl,40.0
PP_1016_all,96,UnitOn,29.006041409451566
PP_1016_all,144,DT_Obl,0.9213447794294056
PP_1016_all,144,PowerGenerated,-38.49611474281613
PP_1016_all,144,UT_Obl,46.09119379847576
PP_1016_all,144,UnitOn,29.937994276482396
PP_1016_all,192,DT_Obl,0.5006052919274191
PP_1016_all,192,PowerGenerated,-25.919932847760318
PP_1016_all,192,UT_Obl,40.0
PP_1016_all,192,UnitOn,29.50947378527517
PP_1016_all,240,DT_Obl,12.35569926819339
PP_1016_all,240,PowerGenerated,-227.05738981957742
PP_1016_all,240,UT_Obl,43.03687955476018
PP_1016_all,240,UnitOn,26.236003474834202
PP_1016_all,288,DT_Obl,-0.6334772604485475
PP_1016_all,288,PowerGenerated,-50.17354194916604
PP_1016_all,288,UT_Obl,40.0
PP_1016_all,288,UnitOn,29.234246156517248
PP_10795_GEN3,48,DT_Obl,32.0
PP_10795_GEN3,48,PowerGenerated,-27.89993788964331
PP_10795_GEN3,48,UT_Obl,33.08313951460071
PP_10795_GEN3,48,UnitOn,23.083139514600695
PP_10795_GEN3,96,DT_Obl,32.0
PP_10795_GEN3,96,PowerGenerated,-27.89993788964331
PP_10795_GEN3,96,UT_Obl,33.08313951460071
PP_10795_GEN3,96,UnitOn,23.083139514600695
PP_10795_GEN3,144,DT_Obl,32.0
PP_10795_GEN3,144,PowerGenerated,-14.152048863007149
PP_10795_GEN3,144,UT_Obl,33.08313951460071
PP_10795_GEN3,144,UnitOn,23.80671262126576
PP_10795_GEN3,192,DT_Obl,32.0
