g,t,var,multiplier
PP_1016_9,48,DT_Obl,1.4219923415510711
PP_1016_9,48,PowerGenerated,1.4176507151272872
PP_1016_9,48,UT_Obl,10.910756195973738
PP_1016_9,48,UnitOn,39.87736334809464
PP_1016_all,48,DT_Obl,-13.587553375910916
PP_1016_all,48,PowerGenerated,-58.18382620604635
PP_1016_all,48,UT_Obl,53.7835937037015
PP_1016_all,48,UnitOn,25.11009630295459
PP_10795_GEN3,48,DT_Obl,32.0
PP_10795_GEN3,48,PowerGenerated,-158.2080014644802
PP_10795_GEN3,48,UT_Obl,8.166709612861045
PP_10795_GEN3,48,UnitOn,0.9234283536013548
PP_2706_CT5,48,DT_Obl,-13.587553375910916
PP_2706_CT5,48,PowerGenerated,-41.829441874066646
PP_2706_CT5,48,UT_Obl,53.7835937037015
PP_2706_CT5,48,UnitOn,25.11009630295459
PP_2706_CT7,48,DT_Obl,-13.587553375910916
PP_2706_CT7,48,PowerGenerated,-41.829441874066646
PP_2706_CT7,48,UT_Obl,53.7835937037015
PP_2706_CT7,48,UnitOn,25.11009630295459
PP_2706_GT1,48,DT_Obl,0.16670961286105523
PP_2706_GT1,48,PowerGenerated,-51.32915640064187
PP_2706_GT1,48,UT_Obl,40.0
PP_2706_GT1,48,UnitOn,29.59220993669985
PP_2706_GT2,48,DT_Obl,0.16670961286105523
PP_2706_GT2,48,PowerGenerated,-51.36993540697189
PP_2706_GT2,48,UT_Obl,40.0
PP_2706_GT2,48,UnitOn,29.59220993669985
PP_2706_ST6,48,DT_Obl,11.63763631526038
PP_2706_ST6,48,PowerGenerated,7.2384558913083445
PP_2706_ST6,48,UT_Obl,1.9916002210382615
PP_2706_ST6,48,UnitOn,26.42198544424668
PP_2706_ST8,48,DT_Obl,11.63763631526038
PP_2706_ST8,48,PowerGenerated,-6.307879836056735
PP_2706_ST8,48,UT_Obl,9.370764660436908
PP_2706_ST8,48,UnitOn,25.11009630295459
PP_2707_GT1,48,DT_Obl,11.628270466574943
PP_2707_GT1,48,PowerGenerated,20.163432982493877
PP_2707_GT1,48,UT_Obl,28.538439146286105
PP_2707_GT1,48,UnitOn,39.87736334809464
PP_2707_GT2,48,DT_Obl,0.16670961286105523
PP_2707_GT2,48,PowerGenerated,-39.35896809338963
PP_2707_GT2,48,UT_Obl,40.0
PP_2707_GT2,48,UnitOn,22.35337756221429
PP_2707_GT3,48,DT_Obl,0.16670961286105523
PP_2707_GT3,48,PowerGenerated,-3.528290258713243
PP_2707_GT3,48,UT_Obl,40.0
PP_2707_GT3,48,UnitOn,24.400844867052943
PP_2707_GT4,48,DT_Obl,0.16670961286105523
PP_2707_GT4,48,PowerGenerated,-26.947067965110776
PP_2707_GT4,48,UT_Obl,40.0
PP_2707_GT4,48,UnitOn,23.06262899811594
PP_2709_1,48,DT_Obl,20.447414139481708
