g,t,var,multiplier
PP_2720_CT11,48,UnitOn,37.02119974173392
PP_2720_CT12,48,DT_Obl,4.264723452822145
PP_2720_CT12,48,PowerGenerated,-56.65740967765851
PP_2720_CT12,48,UT_Obl,166.39802928189926
PP_2720_CT12,48,UnitOn,37.02119974173392
PP_2720_ST10,48,DT_Obl,31.988644810091987
PP_2720_ST10,48,PowerGenerated,-235.77109423917926
PP_2720_ST10,48,UT_Obl,29.61771144362057
PP_2720_ST10,48,UnitOn,37.02119974173392
PP_2721_6,48,DT_Obl,18.581343035481982
PP_2721_6,48,PowerGenerated,-3262.9743553236585
PP_2721_6,48,UT_Obl,-24.88004505751376
PP_2721_6,48,UnitOn,22.509149110309846
PP_2723_CT8,48,DT_Obl,4.264723452822145
PP_2723_CT8,48,PowerGenerated,-56.65740967765851
PP_2723_CT8,48,UT_Obl,166.39802928189926
PP_2723_CT8,48,UnitOn,37.02119974173392
PP_2723_CT9,48,DT_Obl,2.559406872962576
PP_2723_CT9,48,PowerGenerated,-56.65740967765851
PP_2723_CT9,48,UT_Obl,54.897317300000424
PP_2723_CT9,48,UnitOn,37.02119974173392
PP_2723_ST7,48,DT_Obl,36.80528513264419
PP_2723_ST7,48,PowerGenerated,274.7692309135565
PP_2723_ST7,48,UT_Obl,3.1047748218005005
PP_2723_ST7,48,UnitOn,24.98585150182933
PP_2727_3,48,DT_Obl,33.25454334410018
PP_2727_3,48,PowerGenerated,-2422.9315131929984
PP_2727_3,48,UT_Obl,-28.69988156416065
PP_2727_3,48,UnitOn,23.178288059333184
PP_2727_4,48,DT_Obl,18.581343035481982
PP_2727_4,48,PowerGenerated,-2543.185559796725
PP_2727_4,48,UT_Obl,-24.88004505751376
PP_2727_4,48,UnitOn,22.509149110309846
PP_3250_12,48,DT_Obl,0.4366000823638232
PP_3250_12,48,PowerGenerated,35.0
PP_3250_12,48,UT_Obl,40.0
PP_3250_12,48,UnitOn,30.0
PP_3250_13,48,DT_Obl,0.4366000823638232
PP_3250_13,48,PowerGenerated,-128.11063110151045
PP_3250_13,48,UT_Obl,40.0
PP_3250_13,48,UnitOn,28.967654233534745
PP_3264_3,48,DT_Obl,29.97023837662074
PP_3264_3,48,PowerGenerated,-95.47707913065247
PP_3264_3,48,UT_Obl,-0.6851986688053542
PP_3264_3,48,UnitOn,15.698792359551042
PP_3264_7,48,DT_Obl,0.4366000823638232
PP_3264_7,48,PowerGenerated,-20.746671389123826
PP_3264_7,48,UT_Obl,40.0
PP_3264_7,48,UnitOn,28.967654233534745
PP_3264_8,48,DT_Obl,0.4366000823638232
PP_3264_8,48,PowerGenerated,-20.746671389123826
PP_3264_8,48,UT_Obl,40.0
PP_3264_8,48,UnitOn,28.967654233534745
PP_3264_CT11,48,DT_Obl,4.264723452822145
PP_3264_CT11,48,PowerGenerated,-128.66131078415287
PP_3264_CT11,48,UT_Obl,166.39802928189926
PP_3264_CT11,48,UnitOn,37.02119974173392
PP_3264_CT12,48,DT_Obl,4.264723452822145
PP_3264_CT12,48,PowerGenerated,-128.66131078415287
PP_3264_CT12,48,UT_Obl,166.39802928189926
PP_3264_CT12,48,UnitOn,37.02119974173392
PP_3264_ST10,48,DT_Obl,-1.953267642546269
PP_3264_ST10,48,PowerGenerated,-19.153678011084253
PP_3264_ST10,48,UT_Obl,39.931868860551916
PP_3264_ST10,48,UnitOn,33.95719847419698
PP_3291_GT2,48,DT_Obl,32.0
PP_3291_GT2,48,PowerGenerated,13.426343099284392
PP_3291_GT2,48,UT_Obl,-0.05044915303311481
PP_3291_GT2,48,UnitOn,9.723187451882806
PP_3291_GT3,48,DT_Obl,32.0
PP_3291_GT3,48,PowerGenerated,10.454461791533088
PP_3291_GT3,48,UT_Obl,-0.05044915303311481
PP_3291_GT3,48,UnitOn,9.723187451882806
PP_3291_GT4,48,DT_Obl,32.0
PP_3291_GT4,48,PowerGenerated,10.454461791533088
PP_3291_GT4,48,UT_Obl,-0.05044915303311481
PP_3291_GT4,48,UnitOn,9.723187451882806
PP_3320_1,48,DT_Obl,32.0
PP_3320_1,48,PowerGenerated,35.0
PP_3320_1,48,UT_Obl,-0.05044915303311481
PP_3320_1,48,UnitOn,30.0
PP_3320_2,48,DT_Obl,32.0
PP_3320_2,48,PowerGenerated,35.0
PP_3320_2,48,UT_Obl,-0.05044915303311481
PP_3320_2,48,UnitOn,30.0
PP_3320_3,48,DT_Obl,32.0
PP_3320_3,48,PowerGenerated,35.0
PP_3320_3,48,UT_Obl,-0.05044915303311481
PP_3320_3,48,UnitOn,30.0
PP_3320_4,48,DT_Obl,32.0
PP_3320_4,48,PowerGenerated,35.0
PP_3320_4,48,UT_Obl,-0.05044915303311481
PP_3320_4,48,UnitOn,30.0
PP_3320_5,48,DT_Obl,32.0
PP_3320_5,48,PowerGenerated,35.0
PP_3320_5,48,UT_Obl,-0.05044915303311481
PP_3320_5,48,UnitOn,30.0
PP_50555_GEN1,48,DT_Obl,32.0
PP_50555_GEN1,48,PowerGenerated,34.99999999999698
PP_50555_GEN1,48,UT_Obl,-0.05044915303311481
PP_50555_GEN1,48,UnitOn,30.0
PP_50555_GEN2,48,DT_Obl,32.0
PP_50555_GEN2,48,PowerGenerated,35.0
PP_50555_GEN2,48,UT_Obl,-0.05044915303311481
PP_50555_GEN2,48,UnitOn,30.0
PP_50555_GEN3,48,DT_Obl,32.0
PP_50555_GEN3,48,PowerGenerated,35.0
PP_50555_GEN3,48,UT_Obl,-0.05044915303311481
PP_50555_GEN3,48,UnitOn,30.0
PP_54276_TG3,48,DT_Obl,32.0
PP_54276_TG3,48,PowerGenerated,-814.0184788709631
PP_54276_TG3,48,UT_Obl,-8.714278961102316
PP_54276_TG3,48,UnitOn,-15.556418404497041
PP_54675_DI2,48,DT_Obl,32.0
PP_54675_DI2,48,PowerGenerated,34.999999999999886
PP_54675_DI2,48,UT_Obl,-0.05044915303311481
PP_54675_DI2,48,UnitOn,30.0
PP_55043_GT1,48,DT_Obl,5.285714029379387
PP_55043_GT1,48,PowerGenerated,76.41181562668287
PP_55043_GT1,48,UT_Obl,56.915723733471665
PP_55043_GT1,48,UnitOn,37.02119974173392
PP_55043_ST1,48,DT_Obl,3.4240601268830964
PP_55043_ST1,48,PowerGenerated,5.232513151345837
PP_55043_ST1,48,UT_Obl,-5.7877143464819945
PP_55043_ST1,48,UnitOn,32.01840643347125
PP_55166_CT01,48,DT_Obl,0.4366000823638232
PP_55166_CT01,48,PowerGenerated,-168.37211599365546
PP_55166_CT01,48,UT_Obl,40.0
PP_55166_CT01,48,UnitOn,28.967654233534745
PP_55166_CT02,48,DT_Obl,0.4366000823638232
PP_55166_CT02,48,PowerGenerated,-168.37211599365546
PP_55166_CT02,48,UT_Obl,40.0
PP_55166_CT02,48,UnitOn,28.967654233534745
PP_55166_CT03,48,DT_Obl,13.75294907526207
PP_55166_CT03,48,PowerGenerated,93.06451220299388
PP_55166_CT03,48,UT_Obl,12.690632520240888
PP_55166_CT03,48,UnitOn,22.96744506835808
PP_55166_CT04,48,DT_Obl,0.4366000823638232
PP_55166_CT04,48,PowerGenerated,-168.37211599365546
PP_55166_CT04,48,UT_Obl,40.0
PP_55166_CT04,48,UnitOn,28.967654233534745
PP_55166_CT05,48,DT_Obl,0.4366000823638232
PP_55166_CT05,48,PowerGenerated,-168.37211599365546
PP_55166_CT05,48,UT_Obl,40.0
PP_55166_CT05,48,UnitOn,28.967654233534745
PP_56249_1,48,DT_Obl,0.4366000823638232
PP_56249_1,48,PowerGenerated,-88.0864031816669
PP_56249_1,48,UT_Obl,40.0
PP_56249_1,48,UnitOn,26.031446335895
PP_56249_2,48,DT_Obl,0.4366000823638232
PP_56249_2,48,PowerGenerated,-88.0864031816669
PP_56249_2,48,UT_Obl,40.0
PP_56249_2,48,UnitOn,26.031446335895
PP_56249_3,48,DT_Obl,0.4366000823638232
PP_56249_3,48,PowerGenerated,-88.0864031816669
PP_56249_3,48,UT_Obl,40.0
PP_56249_3,48,UnitOn,26.031446335895
PP_56249_4,48,DT_Obl,0.4366000823638232
PP_56249_4,48,PowerGenerated,-88.0864031816669
PP_56249_4,48,UT_Obl,40.0
PP_56249_4,48,UnitOn,26.031446335895
PP_56249_5,48,DT_Obl,0.4366000823638232
PP_56249_5,48,PowerGenerated,-88.0864031816669
PP_56249_5,48,UT_Obl,40.0
PP_56249_5,48,UnitOn,26.031446335895
PP_56249_6,48,DT_Obl,0.4366000823638232
PP_56249_6,48,PowerGenerated,-88.0864031816669
PP_56249_6,48,UT_Obl,40.0
PP_56249_6,48,UnitOn,26.031446335895
PP_56292_ES1,48,DT_Obl,0.4366000823638232
PP_56292_ES1,48,PowerGenerated,-53.98561462922454
PP_56292_ES1,48,UT_Obl,40.0
PP_56292_ES1,48,UnitOn,27.597570546074223
PP_56292_ES2,48,DT_Obl,24.52050430021786
PP_56292_ES2,48,PowerGenerated,0.4656777270775194
PP_56292_ES2,48,UT_Obl,1.9230772952850963
PP_56292_ES2,48,UnitOn,12.199889843402294
PP_56292_ES3,48,DT_Obl,21.23244477504421
PP_56292_ES3,48,PowerGenerated,28.43894049826136
PP_56292_ES3,48,UT_Obl,5.211136820458741
PP_56292_ES3,48,UnitOn,15.487949368575944
PP_56292_ES4,48,DT_Obl,0.4366000823638232
PP_56292_ES4,48,PowerGenerated,-24.15341241845917
PP_56292_ES4,48,UT_Obl,40.0
PP_56292_ES4,48,UnitOn,28.967654233534745
PP_56292_ES5,48,DT_Obl,0.4366000823638232
PP_56292_ES5,48,PowerGenerated,-24.15341241845917
PP_56292_ES5,48,UT_Obl,40.0
PP_56292_ES5,48,UnitOn,28.967654233534745
PP_56292_ES6,48,DT_Obl,6.709038953712133
PP_56292_ES6,48,PowerGenerated,-13.615536108264926
PP_56292_ES6,48,UT_Obl,19.734542641790828
PP_56292_ES6,48,UnitOn,35.00279330826267
PP_57029_1,48,DT_Obl,0.4366000823638232
PP_57029_1,48,PowerGenerated,-154.9516210296071
PP_57029_1,48,UT_Obl,40.0
PP_57029_1,48,UnitOn,28.967654233534745
PP_57029_2,48,DT_Obl,0.4366000823638232
PP_57029_2,48,PowerGenerated,-154.9516210296071
PP_57029_2,48,UT_Obl,40.0
PP_57029_2,48,UnitOn,28.967654233534745
PP_57029_3,48,DT_Obl,0.4366000823638232
PP_57029_3,48,PowerGenerated,-154.9516210296071
PP_57029_3,48,UT_Obl,40.0
PP_57029_3,48,UnitOn,28.967654233534745
PP_57029_4,48,DT_Obl,0.4366000823638232
PP_57029_4,48,PowerGenerated,-154.9516210296071
PP_57029_4,48,UT_Obl,40.0
PP_57029_4,48,UnitOn,28.967654233534745
PP_57505_1,48,DT_Obl,32.0
PP_57505_1,48,PowerGenerated,53.87678309742699
PP_57505_1,48,UT_Obl,-0.05044915303311481
PP_57505_1,48,UnitOn,30.0
PP_57505_2,48,DT_Obl,32.0
PP_57505_2,48,PowerGenerated,53.87678309742715
PP_57505_2,48,UT_Obl,-0.05044915303311481
PP_57505_2,48,UnitOn,30.0
PP_58400_GT01,48,DT_Obl,32.0
PP_58400_GT01,48,PowerGenerated,41.92148713572326
PP_58400_GT01,48,UT_Obl,-0.05044915303311481
PP_58400_GT01,48,UnitOn,30.0
PP_59325_KMEC1,48,DT_Obl,-1.9646228324542818
PP_59325_KMEC1,48,PowerGenerated,-11.391800383977653
PP_59325_KMEC1,48,UT_Obl,141.38406274058596
PP_59325_KMEC1,48,UnitOn,33.95719847419698
PP_59325_KMEC2,48,DT_Obl,4.264723452822145
PP_59325_KMEC2,48,PowerGenerated,-122.85244874228846
PP_59325_KMEC2,48,UT_Obl,166.39802928189926
PP_59325_KMEC2,48,UnitOn,37.02119974173392
PP_61675_CTG1,48,DT_Obl,32.0
PP_61675_CTG1,48,PowerGenerated,34.99999999999883
PP_61675_CTG1,48,UT_Obl,-0.05044915303311481
PP_61675_CTG1,48,UnitOn,30.0
PP_61675_STG,48,DT_Obl,32.0
PP_61675_STG,48,PowerGenerated,35.0
PP_61675_STG,48,UT_Obl,-0.05044915303311481
PP_61675_STG,48,UnitOn,30.0
PP_61676_CTG1,48,DT_Obl,32.0
PP_61676_CTG1,48,PowerGenerated,35.0
PP_61676_CTG1,48,UT_Obl,-0.05044915303311481
PP_61676_CTG1,48,UnitOn,30.0
PP_61676_CTG2,48,DT_Obl,32.0
PP_61676_CTG2,48,PowerGenerated,35.0
PP_61676_CTG2,48,UT_Obl,-0.05044915303311481
PP_61676_CTG2,48,UnitOn,30.0
PP_6249_1,48,DT_Obl,-9.470903437166719
PP_6249_1,48,PowerGenerated,-638.0761169630082
PP_6249_1,48,UT_Obl,-17.385782336426292
PP_6249_1,48,UnitOn,26.042801525803014
PP_6249_2,48,DT_Obl,5.0869200581320655
PP_6249_2,48,PowerGenerated,-1415.9977296092723
PP_6249_2,48,UT_Obl,-8.441754403309972
PP_6249_2,48,UnitOn,21.171236815769948
PP_6249_3,48,DT_Obl,-21.93358469936417
PP_6249_3,48,PowerGenerated,-3519.1439096907066
PP_6249_3,48,UT_Obl,-24.906308901018562
PP_6249_3,48,UnitOn,4.720394143620149
PP_6249_4,48,DT_Obl,-18.61198793202914
PP_6249_4,48,PowerGenerated,-1103.6572239496763
PP_6249_4,48,UT_Obl,-24.607520499721417
PP_6249_4,48,UnitOn,22.52050430021786
PP_63063_GT01,48,DT_Obl,32.0
PP_63063_GT01,48,PowerGenerated,35.0
PP_63063_GT01,48,UT_Obl,-0.05044915303311481
PP_63063_GT01,48,UnitOn,30.0
PP_7277_1,48,DT_Obl,0.4366000823638232
PP_7277_1,48,PowerGenerated,-78.14509600459206
PP_7277_1,48,UT_Obl,40.0
PP_7277_1,48,UnitOn,28.967654233534745
PP_7277_10,48,DT_Obl,32.0
PP_7277_10,48,PowerGenerated,9.736163483063137
PP_7277_10,48,UT_Obl,0.5927109940217627
PP_7277_10,48,UnitOn,8.677592617817139
PP_7277_11,48,DT_Obl,0.4366000823638232
PP_7277_11,48,PowerGenerated,33.75547118608164
PP_7277_11,48,UT_Obl,40.0
PP_7277_11,48,UnitOn,29.988644810091987
PP_7277_12,48,DT_Obl,0.4366000823638232
PP_7277_12,48,PowerGenerated,-78.14509600459206
PP_7277_12,48,UT_Obl,40.0
PP_7277_12,48,UnitOn,28.967654233534745
PP_7277_13,48,DT_Obl,0.4366000823638232
PP_7277_13,48,PowerGenerated,-78.14509600459206
PP_7277_13,48,UT_Obl,40.0
PP_7277_13,48,UnitOn,28.967654233534745
PP_7277_14,48,DT_Obl,0.4366000823638232
PP_7277_14,48,PowerGenerated,-78.14509600459206
PP_7277_14,48,UT_Obl,40.0
PP_7277_14,48,UnitOn,28.967654233534745
PP_7277_15,48,DT_Obl,0.4366000823638232
PP_7277_15,48,PowerGenerated,-78.14509600459206
PP_7277_15,48,UT_Obl,40.0
PP_7277_15,48,UnitOn,28.967654233534745
PP_7277_16,48,DT_Obl,11.723187451882806
PP_7277_16,48,PowerGenerated,11.60591081270946
PP_7277_16,48,UT_Obl,14.720394143620153
PP_7277_16,48,UnitOn,29.988644810091987
PP_7277_2,48,DT_Obl,0.4366000823638232
PP_7277_2,48,PowerGenerated,35.0
PP_7277_2,48,UT_Obl,40.0
PP_7277_2,48,UnitOn,30.0
PP_7277_3,48,DT_Obl,0.4366000823638232
PP_7277_3,48,PowerGenerated,35.0
PP_7277_3,48,UT_Obl,40.0
PP_7277_3,48,UnitOn,30.0
PP_7277_4,48,DT_Obl,0.4366000823638232
PP_7277_4,48,PowerGenerated,35.0
PP_7277_4,48,UT_Obl,40.0
PP_7277_4,48,UnitOn,30.0
PP_7277_5,48,DT_Obl,0.4366000823638232
PP_7277_5,48,PowerGenerated,-78.14509600459206
PP_7277_5,48,UT_Obl,40.0
PP_7277_5,48,UnitOn,28.967654233534745
PP_7277_6,48,DT_Obl,0.4366000823638232
PP_7277_6,48,PowerGenerated,-78.14509600459206
PP_7277_6,48,UT_Obl,40.0
PP_7277_6,48,UnitOn,28.967654233534745
PP_7277_7,48,DT_Obl,0.4366000823638232
PP_7277_7,48,PowerGenerated,-78.14509600459206
PP_7277_7,48,UT_Obl,40.0
PP_7277_7,48,UnitOn,28.967654233534745
PP_7277_8,48,DT_Obl,0.4366000823638232
PP_7277_8,48,PowerGenerated,-78.14509600459206
PP_7277_8,48,UT_Obl,40.0
PP_7277_8,48,UnitOn,28.967654233534745
PP_7277_9,48,DT_Obl,0.4366000823638232
PP_7277_9,48,PowerGenerated,-78.14509600459206
PP_7277_9,48,UT_Obl,40.0
PP_7277_9,48,UnitOn,28.967654233534745
PP_7805_001,48,DT_Obl,0.4366000823638232
PP_7805_001,48,PowerGenerated,-170.84974583317205
PP_7805_001,48,UT_Obl,40.0
PP_7805_001,48,UnitOn,28.967654233534745
PP_7805_002,48,DT_Obl,0.4366000823638232
PP_7805_002,48,PowerGenerated,-170.84974583317205
PP_7805_002,48,UT_Obl,40.0
PP_7805_002,48,UnitOn,28.967654233534745
PP_7805_003,48,DT_Obl,0.4366000823638232
PP_7805_003,48,PowerGenerated,-170.84974583317205
PP_7805_003,48,UT_Obl,40.0
PP_7805_003,48,UnitOn,28.967654233534745
PP_7805_004,48,DT_Obl,0.4366000823638232
PP_7805_004,48,PowerGenerated,-170.84974583317205
PP_7805_004,48,UT_Obl,40.0
PP_7805_004,48,UnitOn,28.967654233534745
PP_7805_10,48,DT_Obl,4.264723452822145
PP_7805_10,48,PowerGenerated,-59.57580534467499
PP_7805_10,48,UT_Obl,166.39802928189926
PP_7805_10,48,UnitOn,37.02119974173392
PP_7805_6,48,DT_Obl,0.4366000823638232
PP_7805_6,48,PowerGenerated,-170.84974583317205
PP_7805_6,48,UT_Obl,40.0
PP_7805_6,48,UnitOn,28.967654233534745
PP_7805_7,48,DT_Obl,4.264723452822145
PP_7805_7,48,PowerGenerated,-63.63188067849498
PP_7805_7,48,UT_Obl,166.39802928189926
PP_7805_7,48,UnitOn,37.02119974173392
PP_7805_8,48,DT_Obl,4.264723452822145
PP_7805_8,48,PowerGenerated,-63.63188067849498
PP_7805_8,48,UT_Obl,166.39802928189926
PP_7805_8,48,UnitOn,37.02119974173392
PP_7805_9,48,DT_Obl,4.264723452822145
PP_7805_9,48,PowerGenerated,-59.57580534467499
PP_7805_9,48,UT_Obl,166.39802928189926
PP_7805_9,48,UnitOn,37.02119974173392
PP_7805_ST4,48,DT_Obl,4.264723452822145
PP_7805_ST4,48,PowerGenerated,-97.05029409121684
PP_7805_ST4,48,UT_Obl,166.39802928189926
PP_7805_ST4,48,UnitOn,37.02119974173392
PP_7805_ST5,48,DT_Obl,4.264723452822145
PP_7805_ST5,48,PowerGenerated,-189.2775546845142
PP_7805_ST5,48,UT_Obl,166.39802928189926
PP_7805_ST5,48,UnitOn,37.02119974173392
PP_7826_001,48,DT_Obl,0.4366000823638232
PP_7826_001,48,PowerGenerated,-170.84974583317205
PP_7826_001,48,UT_Obl,40.0
PP_7826_001,48,UnitOn,28.967654233534745
PP_7826_002,48,DT_Obl,0.4366000823638232
PP_7826_002,48,PowerGenerated,-170.84974583317205
PP_7826_002,48,UT_Obl,40.0
PP_7826_002,48,UnitOn,28.967654233534745
PP_7826_003,48,DT_Obl,0.4366000823638232
PP_7826_003,48,PowerGenerated,-170.84974583317205
PP_7826_003,48,UT_Obl,40.0
PP_7826_003,48,UnitOn,28.967654233534745
PP_7826_4,48,DT_Obl,4.264723452822145
PP_7826_4,48,PowerGenerated,-63.63188067849498
PP_7826_4,48,UT_Obl,166.39802928189926
PP_7826_4,48,UnitOn,37.02119974173392
PP_7826_5,48,DT_Obl,4.264723452822145
PP_7826_5,48,PowerGenerated,-63.63188067849498
PP_7826_5,48,UT_Obl,166.39802928189926
PP_7826_5,48,UnitOn,37.02119974173392
PP_7826_STG,48,DT_Obl,4.264723452822145
PP_7826_STG,48,PowerGenerated,-96.71256955389933
PP_7826_STG,48,UT_Obl,166.39802928189926
PP_7826_STG,48,UnitOn,37.02119974173392
PP_7834_CT1A,48,DT_Obl,4.264723452822145
PP_7834_CT1A,48,PowerGenerated,-48.61846163142576
PP_7834_CT1A,48,UT_Obl,166.39802928189926
PP_7834_CT1A,48,UnitOn,37.02119974173392
PP_7834_CT1B,48,DT_Obl,4.264723452822145
PP_7834_CT1B,48,PowerGenerated,-48.61846163142576
PP_7834_CT1B,48,UT_Obl,166.39802928189926
PP_7834_CT1B,48,UnitOn,37.02119974173392
PP_7834_CT2A,48,DT_Obl,0.4366000823638232
PP_7834_CT2A,48,PowerGenerated,-135.33705146676724
PP_7834_CT2A,48,UT_Obl,40.0
PP_7834_CT2A,48,UnitOn,28.967654233534745
PP_7834_CT2B,48,DT_Obl,0.4366000823638232
PP_7834_CT2B,48,PowerGenerated,-135.33705146676724
PP_7834_CT2B,48,UT_Obl,40.0
PP_7834_CT2B,48,UnitOn,28.967654233534745
PP_7834_CT3A,48,DT_Obl,-0.8520407336045444
PP_7834_CT3A,48,PowerGenerated,-135.49997636385808
PP_7834_CT3A,48,UT_Obl,37.98159356652875
PP_7834_CT3A,48,UnitOn,27.97023837662074
