F,L,avg_time,std_time,min_time,max_time,avg_ofv,std_ofv,seed1_time,seed2_time,seed3_time,seed1_ofv,seed2_ofv,seed3_ofv
12,12,136.85408083333945,0.5975377417529503,136.03411100013182,137.441023749765,5956894995.385211,0.0,136.03411100013182,137.0871077501215,137.441023749765,5956894995.385211,5956894995.385211,5956894995.385211
24,12,135.18413008361435,1.1484059326029028,133.7144825416617,136.5175825841725,5964866534.548738,0.0,136.5175825841725,133.7144825416617,135.32032512500882,5964866534.548738,5964866534.548738,5964866534.548738
