F,L,avg_time,std_time,min_time,max_time,avg_ofv,std_ofv,seed1_time,seed2_time,seed3_time,seed1_ofv,seed2_ofv,seed3_ofv
12,0,79.1471238500003,0.8681609500004015,78.2789628999999,80.0152848000007,9299363.12659168,0.0,78.2789628999999,80.0152848000007,,9299363.12659168,9299363.12659168,
12,12,106.92261305000011,4.95643095000014,101.96618209999997,111.87904400000025,12474979.931619065,0.0,111.87904400000025,101.96618209999997,,12474979.931619065,12474979.931619065,
12,24,136.2465914000004,4.196795800000473,132.04979559999992,140.44338720000087,12337385.248199757,0.0,132.04979559999992,140.44338720000087,,12337385.248199757,12337385.248199757,
12,48,197.96977249999964,9.143175899999733,188.8265965999999,207.11294839999937,12066901.588493066,0.0,207.11294839999937,188.8265965999999,,12066901.588493066,12066901.588493066,
12,72,257.56704515,0.22122285000023112,257.3458222999998,257.78826800000024,11823267.953313183,0.0,257.3458222999998,257.78826800000024,,11823267.953313183,11823267.953313183,
24,0,97.30295634999993,5.446022849999736,91.8569335000002,102.74897919999967,9259508.522430962,0.0,91.8569335000002,102.74897919999967,,9259508.522430962,9259508.522430962,
24,12,93.0044541999996,1.519543800000065,91.48491039999954,94.52399799999966,9450686.739362495,0.0,94.52399799999966,91.48491039999954,,9450686.739362495,9450686.739362495,
24,24,109.0217517000001,2.3561600000002727,106.66559169999982,111.37791170000037,9445947.803596247,0.0,106.66559169999982,111.37791170000037,,9445947.803596247,9445947.803596247,
24,48,155.48870185000033,0.8163157499993758,154.67238610000095,156.3050175999997,9415714.743581146,0.0,156.3050175999997,154.67238610000095,,9415714.743581146,9415714.743581146,
24,72,179.26489479999964,3.430980800000725,175.8339139999989,182.69587560000036,9406892.353266435,0.0,182.69587560000036,175.8339139999989,,9406892.353266435,9406892.353266435,
48,0,154.17884709999998,1.6808595000002242,152.49798759999976,155.8597066000002,9276760.675028542,0.0,155.8597066000002,152.49798759999976,,9276760.675028542,9276760.675028542,
48,12,177.71750064999924,1.2460040500000105,176.47149659999923,178.96350469999925,9303723.201370329,0.0,176.47149659999923,178.96350469999925,,9303723.201370329,9303723.201370329,
48,24,124.72424330000104,5.139640800000052,119.58460250000098,129.8638841000011,9267977.06862431,0.0,129.8638841000011,119.58460250000098,,9267977.06862431,9267977.06862431,
48,48,190.91174024999964,0.6487335500005429,190.2630066999991,191.56047380000018,9268379.031068323,0.0,191.56047380000018,190.2630066999991,,9268379.031068323,9268379.031068323,
48,72,254.6095857500004,5.574570549999407,249.035015200001,260.1841562999998,9277075.782363122,0.0,249.035015200001,260.1841562999998,,9277075.782363122,9277075.782363122,
72,0,247.15571705000002,15.462449849999757,231.69326720000026,262.6181668999998,9265205.51213726,0.0,262.6181668999998,231.69326720000026,,9265205.51213726,9265205.51213726,
72,12,172.5258996499997,2.176455849999911,170.3494437999998,174.7023554999996,9311052.489428818,0.0,170.3494437999998,174.7023554999996,,9311052.489428818,9311052.489428818,
72,24,205.6985813500005,18.514001250000547,187.18458009999995,224.21258260000104,9259468.053273575,0.0,224.21258260000104,187.18458009999995,,9259468.053273575,9259468.053273575,
72,48,249.36526719999983,5.750712599999133,243.6145546000007,255.11597979999897,9259393.182504404,0.0,255.11597979999897,243.6145546000007,,9259393.182504404,9259393.182504404,
72,72,361.9103753500003,3.6282932499998424,358.2820821000005,365.53866860000016,9251713.689522544,0.0,365.53866860000016,358.2820821000005,,9251713.689522544,9251713.689522544,
