g,t,var,multiplier
PP_1016_9,48,DT_Obl,95.77445570581251
PP_1016_9,48,PowerGenerated,-0.22225980382446409
PP_1016_9,48,UT_Obl,-6.11355321234031
PP_1016_9,48,UnitOn,15.146961294636329
PP_1016_all,48,DT_Obl,6.2379584334545175
PP_1016_all,48,PowerGenerated,-193.97959793344194
PP_1016_all,48,UT_Obl,166.71888263184772
PP_1016_all,48,UnitOn,29.012593368117976
PP_10795_GEN3,48,DT_Obl,32.0
PP_10795_GEN3,48,PowerGenerated,-8.086224690846585
PP_10795_GEN3,48,UT_Obl,-0.5429688463572031
PP_10795_GEN3,48,UnitOn,3.6688168417484306
PP_2706_CT5,48,DT_Obl,6.2379584334545175
PP_2706_CT5,48,PowerGenerated,-153.79214801584342
PP_2706_CT5,48,UT_Obl,166.71888263184772
PP_2706_CT5,48,UnitOn,29.012593368117976
PP_2706_CT7,48,DT_Obl,6.2379584334545175
PP_2706_CT7,48,PowerGenerated,-153.79214801584342
PP_2706_CT7,48,UT_Obl,166.71888263184772
PP_2706_CT7,48,UnitOn,29.012593368117976
PP_2706_GT1,48,DT_Obl,-0.38906862693560607
PP_2706_GT1,48,PowerGenerated,-274.03156479676045
PP_2706_GT1,48,UT_Obl,40.0
PP_2706_GT1,48,UnitOn,28.54023823903278
PP_2706_GT2,48,DT_Obl,-0.38906862693560607
PP_2706_GT2,48,PowerGenerated,-274.17754097285723
PP_2706_GT2,48,UT_Obl,40.0
PP_2706_GT2,48,UnitOn,28.54023823903278
PP_2706_ST6,48,DT_Obl,6.254991218316539
PP_2706_ST6,48,PowerGenerated,-66.5054017574723
PP_2706_ST6,48,UT_Obl,39.89780329082787
PP_2706_ST6,48,UnitOn,29.012593368117976
PP_2706_ST8,48,DT_Obl,4.776970570398417
PP_2706_ST8,48,PowerGenerated,-66.5054017574723
PP_2706_ST8,48,UT_Obl,8.731783682338298
PP_2706_ST8,48,UnitOn,29.012593368117976
PP_2707_GT1,48,DT_Obl,-1.4968613847301298
PP_2707_GT1,48,PowerGenerated,18.80035289208185
PP_2707_GT1,48,UT_Obl,25.129928509774306
PP_2707_GT1,48,UnitOn,39.765384059623344
PP_2707_GT2,48,DT_Obl,-0.38906862693560607
PP_2707_GT2,48,PowerGenerated,-103.59263214751564
PP_2707_GT2,48,UT_Obl,40.0
PP_2707_GT2,48,UnitOn,15.129928509774311
PP_2707_GT3,48,DT_Obl,6.639190688768435
PP_2707_GT3,48,PowerGenerated,-7.683489340600083
PP_2707_GT3,48,UT_Obl,13.685849626610452
PP_2707_GT3,48,UnitOn,29.012593368117976
PP_2707_GT4,48,DT_Obl,-0.38906862693560607
