g,t,var,multiplier
PP_2709_1A,96,DT_Obl,24.262149372526153
PP_2709_1A,96,PowerGenerated,-56.21794825657968
PP_2709_1A,96,UT_Obl,40.0
PP_2709_1A,96,UnitOn,29.047671653703663
PP_2709_1A,144,DT_Obl,22.743626640402212
PP_2709_1A,144,PowerGenerated,-30.71284044782611
PP_2709_1A,144,UT_Obl,40.0
PP_2709_1A,144,UnitOn,29.351376200128446
PP_2709_1A,192,DT_Obl,21.864670749201053
PP_2709_1A,192,PowerGenerated,-15.94989729921134
PP_2709_1A,192,UT_Obl,40.0
PP_2709_1A,192,UnitOn,29.52716737836868
PP_2709_1A,240,DT_Obl,20.315970559895067
PP_2709_1A,240,PowerGenerated,10.062071080371995
PP_2709_1A,240,UT_Obl,40.0
PP_2709_1A,240,UnitOn,29.836907416229877
PP_2709_1A,288,DT_Obl,21.866920615281398
PP_2709_1A,288,PowerGenerated,-15.987686049896855
PP_2709_1A,288,UT_Obl,40.0
PP_2709_1A,288,UnitOn,29.52671740515261
PP_2709_1B,48,DT_Obl,22.21254154034042
PP_2709_1B,48,PowerGenerated,-21.792735107188086
PP_2709_1B,48,UT_Obl,40.0
PP_2709_1B,48,UnitOn,29.45759322014081
PP_2709_1B,96,DT_Obl,24.262149372526153
PP_2709_1B,96,PowerGenerated,-56.21794825657968
PP_2709_1B,96,UT_Obl,40.0
PP_2709_1B,96,UnitOn,29.047671653703663
PP_2709_1B,144,DT_Obl,22.743626640402212
PP_2709_1B,144,PowerGenerated,-30.71284044782611
PP_2709_1B,144,UT_Obl,40.0
PP_2709_1B,144,UnitOn,29.351376200128446
PP_2709_1B,192,DT_Obl,21.864670749201053
PP_2709_1B,192,PowerGenerated,-15.94989729921134
PP_2709_1B,192,UT_Obl,40.0
PP_2709_1B,192,UnitOn,29.52716737836868
PP_2709_1B,240,DT_Obl,20.315970559895067
PP_2709_1B,240,PowerGenerated,10.062071080371995
PP_2709_1B,240,UT_Obl,40.0
PP_2709_1B,240,UnitOn,29.836907416229877
PP_2709_1B,288,DT_Obl,21.866920615281398
PP_2709_1B,288,PowerGenerated,-15.987686049896855
PP_2709_1B,288,UT_Obl,40.0
PP_2709_1B,288,UnitOn,29.52671740515261
PP_2709_1C,48,DT_Obl,22.21254154034042
PP_2709_1C,48,PowerGenerated,-21.792735107188086
PP_2709_1C,48,UT_Obl,40.0
PP_2709_1C,48,UnitOn,29.45759322014081
PP_2709_1C,96,DT_Obl,24.262149372526153
PP_2709_1C,96,PowerGenerated,-56.21794825657968
PP_2709_1C,96,UT_Obl,40.0
PP_2709_1C,96,UnitOn,29.047671653703663
PP_2709_1C,144,DT_Obl,22.743626640402212
PP_2709_1C,144,PowerGenerated,-30.71284044782611
PP_2709_1C,144,UT_Obl,40.0
PP_2709_1C,144,UnitOn,29.351376200128446
PP_2709_1C,192,DT_Obl,21.864670749201053
PP_2709_1C,192,PowerGenerated,-15.94989729921134
PP_2709_1C,192,UT_Obl,40.0
PP_2709_1C,192,UnitOn,29.52716737836868
PP_2709_1C,240,DT_Obl,20.315970559895067
PP_2709_1C,240,PowerGenerated,10.062071080371995
PP_2709_1C,240,UT_Obl,40.0
PP_2709_1C,240,UnitOn,29.836907416229877
PP_2709_1C,288,DT_Obl,21.866920615281398
PP_2709_1C,288,PowerGenerated,-15.987686049896855
PP_2709_1C,288,UT_Obl,40.0
PP_2709_1C,288,UnitOn,29.52671740515261
